model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,FC_Active_Power_FC_END_Set_any-to-80_100-cnn1d-v506,17734,17735.0,17734,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18.426,1.041,17.72427268113899,2.4691496940512043,19.323,17734.0,0.0,0.0,17732.0,2.0,0.9998872222848765,,0.0,,1.0,1.0,"[[TN=17732, FP=0], [FN=2, TP=0]]"
