model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,GE_Body_Active_Power_any-to-80_100-cnn1d-v504,18097,18097.0,18097,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19.434,1.044,18.615370282367245,2.694499381772016,20.336,18096.0,16.0,8635.0,9057.0,388.0,0.5013815207780725,0.0018494971679574616,0.039603960396039604,0.0035339591385974605,0.9603960396039604,1.0,"[[TN=9057, FP=8635], [FN=388, TP=16]]"
