OW_events;label
[31];0
[121 118];0
[38 34];0
[30];0
[57 60];0
[];0
[57];0
[69];0
[43];1
[27];0
[ 43 118];0
[27];0
[];1
[60 57 60];0
[];0
[48];0
[66];0
[];0
[60];0
[43];0
[30];0
[57 60 57];0
[60];0
[];0
[61];0
[57 60];0
[64 61 64 61];0
[57 60 31];0
[66];0
[];0
[60];0
[];0
[18];0
[122];0
[];0
[27];0
[57 60];0
[57 60];0
[34 31 35 37 31];0
[57];0
[];0
[57];0
[43 40];0
[60 57 60];0
[38 35];0
[57 60 57 60];0
[57 60];1
[69];0
[31 34 57];0
[57 60];0
[57 60 38 35];1
[];0
[57 60];0
[];0
[ 38  33 122  28 125  34];0
[27 31];1
[57 60];0
[34];0
[57 60];0
[38 35];0
[];0
[40 43];0
[43 40];0
[57 60];0
[57 60];0
[];0
[ 8 17  5];0
[60 57 60];0
[60 57 60 57 60];0
[];1
[57 60];0
[];1
[57];0
[60];0
[33];0
[];1
[40];0
[43 40];0
[57 60];0
[38 35 37];1
[31 57];0
[31 34];1
[];0
[27];1
[57 60 57];0
[5 8];0
[];1
[31 34 31];0
[57 60 57];0
[];0
[57 60];0
[];0
[57];0
[38];0
[38 34 31 34 32];0
[];0
[60 57];0
[];1
[57 60 57 60];0
[38 35];0
[40 43];0
[];0
[60];0
[35];1
[];1
[];0
[57];0
[57 60];0
[57 60];0
[31 64 61];1
[38 35];1
[];1
[57];0
[64 61];0
[31];1
[57 60];0
[];0
[27 30];0
[ 40 121  43 118  40 121  43  40];0
[57 60 57 60];0
[57];0
[];1
[60 57];0
[43 40 43 40];0
[ 35 220 217 220 217 220];0
[ 34 122  30  27 125];0
[27];1
[57 60];0
[40];0
[57 60];0
[66];0
[60];0
[118 121];0
[57 60];0
[38 35 38];0
[31 35 38];1
[];0
[57 60];0
[27];0
[57 60];1
[121 118 121];0
[35 38];1
[122];0
[57 60];0
[118  21   8  17];0
[38 35 57 60 38];0
[48 51 48];0
[121];0
[30];0
[60 57 60 57 60];0
[64 61 64];0
[57 60];0
[57 60];0
[];0
[57 60];0
[66];0
[57 60];0
[57 60];0
[57 60];0
[38 57];1
[35 43 40 38];1
[57 60];0
[];0
[57 60];0
[57 60];0
[40];0
[33 27 30];1
[57 60];0
[43 40];1
[ 27 125  30 122];0
[35];1
[ 21 185];0
[34 31];0
[34 31];1
[];0
[38];1
[38 34 31];1
[57];0
[57 60];0
[57 60];0
[57 60];0
[40 43 40];0
[118];0
[61 64 61];1
[40];0
[57 60];0
[];1
[57 60 57];0
[34 31];0
[35 38];1
[27 30];0
[60];0
[];0
[57 60];0
[66];0
[60 57];0
[];0
[60 57 60];0
[57 60];0
[37];1
[];0
[ 27 125  31];1
[];0
[57 60];0
[];0
[57];0
[57 60];0
[60];1
[34 32 36 28 33];0
[38];1
[125];0
[57];0
[37 30 57];1
[57 60];0
[28 35 38];1
[43 40];0
[];0
[57 60];0
[57 60];0
[57 60 57];0
[57 60 57];0
[47 28 35];1
[57 60];0
[57 60];0
[57 60];0
[35 66];0
[];1
[38];1
[];0
[57 60];0
[];0
[57 35 60];1
[];0
[103];0
[30 29 38];1
[57 60];0
[57 60];0
[ 57  60 217];0
[31 60 34 31 34 31];0
[35];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57];0
[60];0
[57 60];0
[57 60 57 60];0
[43 40];0
[44 61 64 61];0
[40];0
[57 60];0
[57 60];0
[34 57 60 57];0
[69 66 69];0
[35 38];1
[57 60 57 60];0
[57];0
[57];0
[43 40];0
[57 60];0
[34 31 34];0
[];0
[43];0
[];0
[60];0
[57 60];0
[57 60];0
[57 60];0
[60];0
[];1
[57 60 57 60];0
[ 5 14];1
[];1
[57];0
[57 60];0
[57 60];0
[57 60];0
[60];0
[57 60];0
[60 57 60];0
[57 60];0
[];1
[ 31 125  34  30 122];0
[66 69];0
[];0
[];0
[57 60 57];0
[57 60];0
[18 48];0
[57 60];1
[61 64 61 64];0
[57 60 57];0
[35 38 34];0
[18 21];0
[43 40];0
[118 121];0
[ 57  60 220];0
[30];0
[61];0
[57 31 60];0
[17];0
[64 31 61];1
[60 57 60 57 60];0
[33 27 31 34];1
[31];1
[];0
[64 61];0
[57 60];0
[18 21];0
[69 38];1
[57 60];0
[57];0
[30 27 31 35];1
[61 64];0
[57];0
[];0
[35 38 35];1
[60 27];1
[43];0
[37 57 31 60];1
[37 32];1
[ 31  34 122  30];0
[57 60];0
[31 34];0
[35 57 60];1
[57 60 57];0
[];1
[];0
[37];1
[121];0
[];0
[57 60];0
[];0
[69];0
[57 60 57 60];0
[57 60];0
[ 17  43 192   8  40 185];0
[60 57 60 38];0
[57 27 60 30];0
[57];0
[69];0
[34 31];0
[57 60];0
[];0
[35];0
[43];0
[18 21 61  8 17 27];1
[40 43];0
[35 57 60];1
[118 121];0
[];1
[220 217];0
[57 60 57 60];0
[34 31];1
[57 60 57 60 57];0
[38];1
[57 60 57];1
[57];0
[31];0
[69];0
[38 35];1
[];0
[35 38];0
[121];0
[57];0
[35 38];1
[38 44 61 34 64 31 47];1
[35 38];1
[40 43];0
[57 60];0
[];0
[38 35];0
[];0
[69];0
[30];0
[];1
[30 27];0
[57 60];0
[57 60];0
[38];1
[57 60 57 60];0
[];0
[34];0
[32 38];1
[27 31];0
[57 60 57 60];0
[38 34 31];1
[118];0
[5 8];0
[92];0
[44 47];0
[57 60];0
[34 31];0
[34 57 60];0
[122];0
[57];0
[];1
[];1
[38];1
[57];0
[57 60];0
[57 60];0
[38 35 38];1
[57 60];0
[57 60];0
[];0
[43 40];0
[];1
[];0
[57 60];0
[57 60];0
[57 27 60];1
[28 33];0
[60 30 27];0
[69 34 31];1
[57 60];0
[];0
[];0
[44 47];0
[57 60 57 60];0
[60];0
[43];0
[57];0
[35];0
[57 60];0
[57 60];0
[64 61 64];0
[66];0
[61];0
[57 60];0
[60 57 60];0
[57 60];0
[38];1
[40 43];0
[35 38];1
[57];0
[61 31 47 64 44 61];0
[60 57 60];0
[27 31 35];0
[57 60];0
[60 57];0
[31];1
[57 60 57 60];0
[57 60 57 60];1
[31];0
[57 60 57];0
[121];0
[];0
[];0
[40 43];0
[];1
[57 60];0
[57 60 57];0
[27 30 27];0
[69 66];1
[57 60 35 57 60];1
[34 31];0
[64 61];0
[38 35 38 34];1
[43 40];0
[61 64];0
[43];0
[];0
[57 60 57];0
[60 31 57 60 34];0
[33 27 30];0
[57];0
[35 38];1
[];0
[ 57 126  60 129 126];0
[69];0
[64 61];0
[60 57 60];0
[];0
[ 43 118  40 121];0
[ 38  33 122];1
[57 60];0
[];0
[61 64];0
[57];0
[43 40];0
[51 48];0
[ 31  35 125];0
[57 60];0
[57 60];0
[38 34 30];1
[57 60];0
[217 220 217];0
[60 57 60 57 60];1
[66];0
[57 60 31 34 57];0
[32];1
[43 40];0
[ 27 125  31];0
[];0
[38 35];1
[57 60 57];0
[32 38 35];0
[57 60];0
[60];0
[57 60];0
[38];0
[57];0
[37 32 37 32];1
[57 60];0
[38];0
[60 57 60];0
[31];1
[];0
[57 60];0
[ 27  31 125];1
[57 60];0
[35];1
[31 34 57 60];1
[ 8 17  5 14];1
[57 60 57];0
[57 60];0
[60 57 60];0
[40];0
[57];0
[57 60];0
[30];0
[33 27 30];0
[30];0
[31 34];0
[57 60 57 60];0
[57];0
[57 60 57];0
[60];0
[38 35 38];1
[57 60];0
[57 60];0
[57 60];0
[57 60 57];0
[];0
[69];0
[];1
[];1
[];0
[];0
[57 60 57 60];0
[38 35 38 35];1
[57 60 57];0
[];0
[57 60];0
[57 60];0
[57 60];0
[64 47 44 61 64];0
[66];0
[38 57 35 60];1
[60 57 60];0
[28 34 32 36];1
[57 60];0
[57 60];0
[57 60];0
[ 5 14 48 18];0
[60];0
[34 31];1
[57 60];0
[];1
[34 32 38 34 31];1
[57 60 57 60 57];0
[38 34];1
[57];0
[35 57 38 60 57 35 60];1
[57 60];0
[57 60];0
[60 57];0
[];1
[57 60 57];0
[ 60  57  60 217];0
[43 40];0
[207 204 207];0
[57 60];0
[60];0
[60 57 60];0
[30 27];0
[57 60];0
[121 118];0
[60];0
[];0
[64 61];0
[57 60];0
[119];0
[ 57  60 220 217];0
[];0
[43 40];0
[30 27];0
[];1
[57 60 57];0
[57 60];0
[40 43 40];0
[57 60];0
[];1
[57 60 57 60];0
[37 31 34 32 57 60 36];1
[57 60 57 60 57];0
[];1
[57 60];0
[69];0
[ 69  28  66 125];1
[60];1
[57 60];0
[];0
[];0
[30 27];0
[57];0
[35 57 60];0
[121];0
[57 60];0
[51 48 51];0
[43 40];0
[31];1
[31 34 30];1
[57 60];0
[57 60];0
[35 57];1
[];0
[27 30];0
[38];0
[31 35];1
[57 60];0
[43 40];0
[40 43];0
[118 121];0
[ 43 118  40 121];0
[];0
[118];0
[ 40 118 121];0
[];0
[35];0
[57];0
[57 60];0
[ 43 118  40 121];0
[57 60];0
[57];0
[27];1
[];0
[60];0
[40];0
[57 60];0
[];1
[44];0
[38];1
[57];0
[40];0
[27];0
[];0
[57 60 57 60];0
[38 35];1
[61];0
[121 118];0
[57 60];0
[57 60];0
[40];0
[57 60];0
[34];0
[60];0
[];1
[57 60 57 60 57];0
[31 34];0
[27 32];1
[38 34];1
[57 60 57];0
[118 121 118 121];0
[57 60];0
[60];0
[60 28 34 32 38];1
[57 60];0
[ 37  30 122  27 125  31];1
[57 60 57];0
[27 57 60 32];0
[38];1
[60];0
[40 43 40 43];0
[34 31];0
[37];1
[69];0
[35];0
[118 121];0
[57 60];0
[43 40];0
[57];0
[61 64];0
[57 60];0
[57 60];0
[60];0
[57 60];0
[57];0
[43 40 43 40];0
[122];1
[217];0
[118 121 118];0
[60 57 60];0
[ 37  30 122];1
[118];0
[27 30];0
[38];0
[57 60 30 27 30];0
[57 60];0
[122];0
[61 64];0
[57];0
[];1
[38 35 38 66];1
[38 34];1
[31];1
[];0
[60 57];0
[57 60];0
[69];0
[40 43];0
[121 118 121];0
[118];0
[121];0
[40 43];0
[57];0
[57 60];0
[];1
[];1
[];0
[30 27];0
[217 220];0
[38 35];1
[57 60];0
[35];1
[43];0
[38 35 38];1
[69];0
[57 60];0
[34 31 34];0
[57];0
[57 60 57];0
[38];1
[69];1
[57 60 57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[57 60];0
[40 43];0
[];1
[66 37 69 31 33];1
[57 60];0
[60 38 35 57 60];1
[40 43 40];0
[118];0
[35 38 35];1
[35 38];1
[43];0
[38 35 57 60];1
[27 30 28];1
[217 220 217 220];0
[];0
[44 47];0
[57 60];0
[57];1
[35 38 35];1
[];1
[60];0
[69 27];1
[57 60];0
[118];0
[28 33 28];1
[60 57 60];0
[ 29 125  37  30 122];1
[31];1
[38 57 60];1
[57 60];0
[57];0
[  8  20   5  14 125];0
[34 31 34 31 34];0
[57];0
[];0
[38];1
[27 30];1
[ 27 125  31  66  34];1
[118 121];0
[36];1
[];0
[57 60 57];0
[];1
[44];0
[27];1
[];0
[35];1
[ 43 118  40 121];0
[57 60];0
[43 40 43];0
[];1
[57 60];0
[57 60];0
[60 57 60];0
[35];1
[31 34];0
[38];1
[31];0
[];1
[64 61 64 61];0
[35 38];1
[66];0
[57 60];0
[51 48];0
[40];0
[121];0
[66];0
[38];1
[27];0
[ 61 192];0
[];1
[28 35 38];1
[57];0
[40];0
[60];0
[34 31 34];0
[57 60];0
[60];0
[43 40];0
[43 40];0
[66];0
[57];0
[35];1
[57 60];0
[33 28];1
[];1
[38];1
[31 35];1
[ 34  31 125 122 125];1
[];0
[35];1
[100  40];0
[43 40];0
[57 60];0
[57];0
[34];0
[57 31 60 34];1
[60];0
[57 60];0
[57];0
[57 60];0
[60];0
[43];0
[60];0
[];0
[66];0
[];0
[57 60 57 60];0
[60 34 32];1
[38 35 38];0
[];0
[35];1
[57 60];0
[31 44 17  8 35];1
[];0
[];1
[57 60];0
[57 60];0
[57 60];0
[121];0
[57 60];0
[121 118 121 118];0
[69];0
[57 60];0
[57 60];0
[66];0
[40];1
[57 60];0
[57 60];0
[57 60];0
[38 34 30];1
[60 57 60 57];0
[57 60];0
[60 57 60];0
[57 60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[18 21];0
[57 60];0
[30];0
[57 60 57];1
[57 60 57 60];1
[];0
[64];0
[125 122];0
[30];0
[121];0
[40];0
[57];0
[57 60 57 60];0
[40 43];0
[57 60 57 60];0
[57];0
[38];1
[57 60 57];0
[57 60];0
[38];1
[35];1
[57 60];0
[57 60 57];0
[27];1
[43 40];0
[125  57  60];0
[64 61];0
[28 34 31];1
[57 60];0
[57 60];0
[57 60];0
[57];0
[57 60 57];0
[35 38 57 35 60 57 60];0
[38 35];1
[121  32  37  31  33];1
[40 43];0
[57 60 57 60];0
[ 28 125];1
[217 220 217 220];0
[57 60];0
[43];0
[60 27];0
[57 60 57];0
[66 69];0
[57 60];0
[57 60 57];0
[37 30 27];1
[35 38];1
[ 27  47 112];0
[57];0
[];0
[69];0
[27 31];0
[40 43];0
[57 60 57 60];0
[57];1
[57];0
[47 64 44];0
[ 27 125];0
[43];0
[57 60];0
[38 35 38];1
[57 60];0
[121];0
[60 57 60];0
[60 57];0
[118 121 118];0
[57 60 57 60];0
[60 57 60];0
[27];0
[];1
[];0
[40];0
[37 31];1
[ 31 125];0
[57 60 57 60];0
[57 60 57];0
[];0
[31 34];0
[];0
[27];0
[57 60];0
[];0
[27 31 35];1
[];0
[57 60];0
[30];0
[64 61 64 61];0
[];1
[60 57];0
[66 69];0
[];0
[38 66 35];1
[];1
[30];0
[57 60];0
[44 61 64];0
[57 60];0
[43];0
[43];0
[57 60];0
[57 60];0
[57 60];0
[33 28];0
[64 47 44 61];0
[];0
[30 57 60];0
[];0
[57 60];1
[31 35];0
[60 57 60 57];1
[64 37 31 33];1
[ 35 116  47  38 112];1
[31];0
[31 34];0
[ 28 125  34 122  30  28 125];1
[57 60];0
[57];0
[60];1
[118 121 118];0
[ 31 125  35];1
[];0
[57];0
[57 60];0
[38 35];1
[64];0
[35 66 69];0
[43 40];0
[31];0
[37];0
[121];0
[57];0
[121];0
[];1
[];1
[31 35];0
[57 60];0
[31 35 38 34];1
[60];0
[43];0
[];0
[118 121];0
[57 60];0
[60];0
[40 43];0
[57 60];0
[40 43 40];0
[57 60];0
[60];0
[ 38 118  34  31];1
[57];1
[57 60];0
[38];1
[40 43];0
[122];0
[34 31 34 31 33];1
[ 69 116 113];0
[57];0
[57 60];0
[118];0
[57 60];0
[31 34 31];0
[60];0
[35];1
[38];1
[37 30 27];1
[60 57 60];0
[];1
[57 60];0
[];1
[57 60];0
[35 38 35];1
[57 60];0
[57 60];0
[29];1
[];1
[57 60];0
[35];1
[118 121];0
[60];0
[60];0
[43 40];0
[40];0
[31 35];0
[];0
[60 57 60];0
[57 60 57 60];0
[43 40 43];0
[57 60];0
[43 40];0
[60];0
[30 27];0
[60];0
[64 61];0
[57 60];0
[37 31];1
[38 33 28];1
[];1
[30 27 32];0
[43];0
[57 60];0
[];0
[31 34 31];1
[60];0
[57 60 57 60];0
[43 40];0
[38];1
[34 31];0
[57 60];0
[];1
[61 64];0
[118 121];0
[220 217];0
[31 34 32 38];1
[ 43 118  40];0
[57 60];0
[57 60];0
[57];0
[34];1
[60];0
[60 57 60];0
[ 27 125  30];0
[118];0
[38 35 38];1
[57];0
[57 60];0
[43 40];0
[60 57 60];0
[66];0
[14  5  8  5  8 17];0
[ 57 125];1
[60 57 60];0
[38 34 31 33];1
[57 60];0
[40];0
[28 35 38];1
[57 60];0
[57 60];0
[38 35];0
[ 57  60 217 220];0
[57 60];0
[38];1
[61 64 61 64 61 35 64];0
[57 60 57 60];0
[ 5 14];0
[57 60];0
[38];1
[60];0
[57 60 57 60];0
[30];0
[57 60];0
[];0
[57];0
[57];0
[57 60];0
[57 60 57];0
[207];0
[38];1
[35 38 35 38];1
[];0
[57 60 57 60];1
[];0
[38];1
[ 57 217  60];0
[57 60];0
[57 60 57 60];1
[35];1
[];0
[57 60];0
[27];1
[38 34 31 34 31];1
[57 60 57];0
[118 121];0
[57 60];0
[57 60 57];0
[57 60];0
[];0
[60];0
[118 121 118];0
[29 57 38 60];1
[];0
[60 57 60 57];0
[38];0
[57];0
[57 60];0
[27 30 57];0
[];0
[];1
[60 57 60];0
[38 34];1
[32 37];1
[57];0
[38];0
[57 60];0
[57];0
[31];1
[64 61];0
[35];1
[];1
[];1
[35 38];1
[31];1
[];0
[38];1
[57 60];0
[57 60];0
[35 38 35];1
[];1
[43 40];0
[43 40 43];0
[];0
[66];0
[];0
[38 35 37];1
[57 60];0
[];0
[57 60];0
[60];0
[38];1
[27 40 30 43 40 43];1
[34 31];1
[60];0
[35];0
[57 60 57 60];0
[57 60];0
[];1
[57 60];0
[43];0
[57 60];0
[57 60];0
[121  40];0
[ 27 125];1
[37 30 27 30];1
[37 30];0
[34 30 28];1
[];1
[];1
[57 60];0
[57 60 57];0
[57 60];0
[60];0
[57 60];0
[60 57 60 57];0
[57 60 57 60];0
[40 43];0
[27 57 60];0
[ 57 217  60 220  57  60];0
[];0
[121];0
[34];0
[57 60];0
[57 60];0
[35];1
[57];1
[43 40 43];0
[38 35 38 57];1
[57 60];0
[118 121];0
[ 37  30 118  27];1
[38 35 38];1
[];0
[57];0
[69];0
[27];0
[60 57 60];0
[64 61 64 31];1
[38 35];1
[57 60];0
[60 57 60];0
[60];0
[];0
[ 57 217  60 220];0
[40 43 40];0
[57 60];0
[];0
[37 31 33];0
[34 30];0
[27 30 29];1
[];1
[66];0
[60];0
[66];0
[57 60 57 60];0
[51 64];0
[57];0
[];1
[57];1
[57 60];0
[60];0
[];1
[60];0
[];0
[64 66];0
[ 40  43  40 220 217];0
[43 40];0
[];1
[27];0
[];1
[34 31 57 60 34];0
[57 60];0
[];0
[116  69  66];0
[40];0
[57 60];0
[43 40];0
[43];0
[35];0
[57];0
[57 60];0
[66 31];1
[35 38];1
[];1
[60];0
[ 43 118];0
[ 38  66  34 105  69];1
[57 60];0
[];1
[27 31 43 34 40];0
[60];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57 60];0
[121];0
[];0
[];0
[57 60];0
[57 60];0
[43];1
[57 60 57 60];0
[31 34];0
[60 57];0
[30 27];0
[57 60 57 60 57 60];0
[44 64 61 64];0
[ 60 122  57  60];0
[60];0
[61];0
[60 57 60];0
[30];0
[69];0
[22 25];0
[64 61 64];0
[40 43];0
[57];0
[27 31 33];1
[27 31];1
[27 31 34 31 33];1
[37 30 27 61 32];0
[];1
[37 30];1
[57 60];0
[57 60 57 60];0
[];0
[30 43];0
[38];1
[38 35];1
[];0
[ 60 220 217 220 217];0
[57 60];0
[40];0
[57 60 57];0
[];1
[121];0
[38];1
[57 60 57 60];0
[38 34 32];1
[];0
[61];0
[31 34 31 17 35 14];0
[60];0
[60 57 60];0
[64 47 44];0
[57];0
[];0
[  6 121  10 119   3 124  10 119];0
[57 60];0
[57 60];0
[38 34 30 27 31];1
[27];1
[];0
[];1
[57 60];0
[];0
[60];0
[57 60 57 38 60];1
[31 34];0
[];0
[38];1
[];1
[];1
[60 57 60 57 60];0
[];1
[64 61 64 61 64];0
[57 60 57];0
[57 60];0
[];1
[];0
[27];0
[34 30];0
[38 34];0
[57 60 57 60];0
[ 27 125  31  35];1
[38];1
[64 61];0
[57];0
[66];1
[35 37 31];1
[34 30];1
[38 34 31];0
[57 35 60];0
[35 38 35 38];1
[43 40];0
[];1
[];1
[66];0
[60];0
[38];1
[57 60];0
[];1
[ 34 122  31 125  35  38  35];1
[];0
[57 60];0
[60 57 60];0
[57 60];0
[40 43 40];0
[35];1
[];1
[57 60];0
[57 60];0
[60 57 60];0
[57 60];0
[57 60];0
[];0
[];0
[31];1
[];1
[34 31];0
[121];0
[29];0
[57 60];0
[66];0
[38];1
[43 40];0
[34];0
[];0
[60];0
[57];0
[30 27];0
[35 57 60];0
[60];0
[122 125];0
[ 28 125];1
[121];0
[30];0
[217 220 217 220];0
[125];1
[34 31];0
[43];0
[66];0
[57 60 57 60];0
[];1
[34 31];1
[57 60];0
[57 60];0
[57 60];0
[60 57 60];0
[27 31];1
[57 60 57 60];0
[69];0
[];0
[57 60];0
[34 31 34 31];0
[ 32 121  38];0
[57];0
[];0
[66];0
[];1
[121];0
[57 60];0
[57 60];0
[38];1
[57 60 37 30 27];0
[];0
[ 5 14];0
[38 35 38];1
[60 57 60];0
[ 40  27 217];0
[35 38];1
[ 30 122  66  69];0
[35];1
[];1
[64 61];0
[57 60];0
[30];0
[];1
[60 57 60];0
[60];0
[57 60];0
[57 60];0
[38 33 27 32 37];1
[122 125  57];0
[57 60 57 60];0
[31];0
[21 43];0
[57 60];0
[66];0
[122 125];0
[60];0
[38];1
[27];0
[57 60];0
[];1
[];1
[57 60];0
[ 44  61 192];0
[60];0
[57 60];0
[];0
[57 60];0
[];1
[];1
[57];0
[64 61];0
[57 38 60];1
[ 27 125  31  35];1
[];0
[204 207 204];0
[];1
[43 40];0
[57 60];0
[];0
[38];1
[57 60];0
[27 57 60 57];0
[57 60];0
[30];0
[];0
[43 40];0
[57];1
[38 60 35 38 34 30];1
[38];1
[116  38  34];1
[38 35 38];1
[57 60 57 60];0
[57 60];0
[60 57 60];0
[43 40 43 40];0
[57];0
[57 60 57];0
[];0
[60 57 60 38 35 57];1
[217 220];0
[38 35 38 34 57];1
[57];0
[ 34  30 122];0
[40 43];0
[ 44 113  47  18  21  66];0
[44 47];1
[30];0
[113 116];0
[18 21];0
[118 121];0
[];0
[31];0
[60];0
[37];1
[];0
[];0
[];1
[57 60];0
[57];0
[60 57 60 57 60];0
[27];0
[57 60];0
[43 27 40];0
[57 60];0
[38];1
[61 38 64 34 61];1
[57 60];0
[43 40];0
[38 35];1
[];1
[43 40];0
[57 60];0
[38 35];0
[ 64  61 207];0
[57 60 57];0
[57 60];0
[35 38 57];1
[66];0
[57 60];0
[];0
[57 60];0
[];1
[57 60];0
[57 60];0
[57 60];0
[60];0
[57 60];0
[35 38];0
[57];0
[34];0
[38];1
[31 57 35 60 57 38 60 33];0
[40];0
[38 35 38 34];1
[57 60];0
[122  57 125  60  21  57 122];0
[57 60];0
[ 69  34 122];0
[57];0
[66];0
[44];0
[57 60];1
[31 35 38 35];1
[38];1
[57 35 60 38 35];0
[34];0
[60];0
[57 60];0
[57 60 34 57];1
[];0
[57 60];0
[60];0
[];0
[];0
[];0
[60 57];0
[57 60];0
[35];1
[];1
[57 60];0
[];0
[66];0
[113];0
[57 60];0
[31];1
[35];0
[43];0
[40 43 40];0
[35];1
[31 34];0
[];0
[66 38 35];1
[];0
[];1
[69 17];0
[];0
[57 60];0
[60];0
[37];0
[ 36  27  32 125  38  34 122];1
[57 60];0
[30];1
[64 61 64 61];0
[];0
[];1
[40];0
[43 40];0
[60];0
[57 60];0
[31 34 31 35];1
[34];1
[118 121];0
[57];0
[38 35];1
[35 57 60];0
[18 21];0
[47];0
[61 64];0
[43 40];0
[57];0
[57 60];0
[ 27 125];1
[38];1
[57 60];0
[27];0
[121];0
[121 118 121 118];0
[];0
[27];0
[35];1
[57 60];0
[57 60];0
[];0
[57 60];0
[57 60];0
[40 43];0
[57];0
[38];1
[66];0
[27 32 38];1
[60];0
[35];1
[57 60];0
[122];0
[35 38];1
[217 220];0
[57 60];0
[];0
[27 31];1
[57 60];0
[ 57  60 220 217];0
[57 60 57 60];0
[];0
[31];0
[57 60];0
[57 60];0
[57 60 38 57 60];1
[57 60];0
[60];0
[57 60];0
[217 220];0
[66];0
[64 61 64 61];0
[];1
[44 47];0
[57 60];0
[38 35 43];1
[57 60];0
[57 60];0
[40 43];0
[];1
[61];0
[40 43 40 43];0
[60 57 60];0
[];1
[60];0
[43 40];0
[60];0
[35 57 60 57];0
[57 60];0
[118];0
[57 60];0
[118 121];0
[31];1
[121];0
[47 44 61 38];1
[30 27];0
[60 57];0
[];0
[37 30 28];1
[121];0
[57 60 57 60 57];0
[];1
[30];0
[118 121  43  40];0
[64 61 64];0
[34 31 34];1
[47 44 61 64];0
[57 60];0
[57 60];0
[66 69];0
[];0
[34 30 27];0
[57 60];0
[57 60];0
[43 40 43 40];0
[40];0
[57 60];0
[40 43 40];0
[57];0
[60];0
[];0
[57 60];0
[];1
[47 61 44 64];0
[57 60];0
[66 69];0
[57 60];0
[57];0
[57 60];0
[];1
[];0
[125  27];0
[];1
[38];0
[];1
[118 121];0
[118 121];0
[ 8 17  5 14 17 14];1
[38 35 64 61];0
[];0
[103];0
[];1
[];0
[57 60];0
[57 60];0
[57];0
[57 60];0
[57];0
[];1
[31 34 31 34];1
[28 35 38];1
[57 60 57];0
[60];0
[];0
[60 27];0
[57 60 57 60];0
[];0
[38 35 38];1
[60];0
[];0
[57 60 57];0
[35 38];1
[];0
[57 60];0
[38 35];0
[57 60];0
[];0
[];1
[220];0
[57 60 57 60];0
[217 220];0
[35 57 60 57];0
[118 121];0
[43];0
[60 57 60 57 60];0
[66 69];0
[];0
[66];0
[ 5 14 38 34 31 35];1
[38 35];1
[57 60];0
[57 60];0
[31 35];1
[];1
[69];0
[38];1
[30 27 31 33];0
[40];0
[60 27 31 33];0
[61 64];0
[57 60 57 60];0
[57 60];0
[27 32];1
[60];0
[116 113];0
[57 60];0
[38 35 38 35];0
[121];0
[57 60];0
[60 32];0
[57 60];0
[66];0
[60];0
[];1
[];0
[28];1
[37];0
[35 38];0
[40];0
[60 57 60];0
[57 60];0
[220  57];0
[8 5];1
[57 60];0
[43];0
[61 64];0
[118];0
[38 35 38];1
[];0
[57];0
[57 60];0
[57 60 57];0
[57 60];0
[];0
[35];1
[57 60];0
[38];1
[];0
[35];1
[];0
[43];0
[60 57 60 57 60];0
[57 60 31];0
[57 60];0
[57 60];0
[60];0
[57 60];0
[60 57 60];0
[34 31 43];0
[38 34 32 37];0
[57 60];0
[57 60];0
[];1
[57];0
[57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[60];0
[57 60];0
[57 60 57];0
[57];0
[38 35 38 35];1
[61 64 38 47];1
[57 60];0
[57 60];0
[31 35];0
[69 66];0
[57 60];0
[];1
[31 35];1
[57];0
[57 60];0
[];0
[43 40];0
[57 60];0
[64 61];0
[38 35 38 35];1
[57 60 57];0
[121];0
[36];1
[57 60];0
[61];0
[27];0
[];1
[57 60];0
[];0
[40];0
[];1
[43 40];0
[121];0
[];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[];1
[60 57 60 57 60];0
[57 60];0
[ 34  31 113];0
[220 217];0
[38 69];1
[37 31 34 31 35];1
[34];0
[38];1
[29];1
[57 60 57 60];0
[31];1
[38 35 57 60 57 60];1
[40 43];0
[57];0
[43];0
[31];0
[60];0
[64 61];0
[38];1
[43];0
[60 57 60];0
[];0
[];0
[69];0
[38 35];1
[57 60];0
[57 60];0
[61];0
[122 125];0
[60 57 60 57 60];0
[217 220  57  60 217];0
[121 118 121 118];0
[31];0
[];0
[38 35 38 35 38];0
[];1
[];1
[118 121];0
[57];0
[66];0
[60];0
[57 60 31 34];0
[];1
[];1
[38 34];0
[];0
[57 60 35];1
[57 60];0
[];0
[35 38];0
[107  88 114  30];0
[60];0
[43 40];0
[57 60 35];0
[57 60];0
[35];1
[];0
[27];1
[57 60 57];0
[57 60];0
[30 27 30 57 60];0
[43 40 43];0
[40 43];0
[];1
[];0
[57 60];0
[40];0
[27 61];1
[ 8 17  5 14 33];0
[60];0
[61];0
[38];1
[64 61];0
[60 57 60];0
[35 38 35 38];1
[60];0
[27];0
[];0
[57 60];0
[38 35];1
[61 64];0
[];0
[66];0
[35];1
[43 40];0
[60 57 60];0
[40 43 40];0
[];1
[57 60];0
[38 35 38];1
[57 60];0
[38];1
[69];0
[ 30 122];0
[];0
[66];0
[43 40];0
[43 40];0
[57];0
