model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,PVPCS_Active_Power_any-to-80_100-cnn1d-v502,22509,22509.0,22508,1.0,0.9999555733262251,4.442667377493447e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.442667377493447e-05,16.205,1.097,15.67746310364743,1.6982464365858643,17.144,22507.0,3097.0,7857.0,10046.0,1507.0,0.5839516594837162,0.28272777067737814,0.6726759339704604,0.3981231520761024,0.3273240660295395,1.0,"[[TN=10046, FP=7857], [FN=1507, TP=3097]]"
