model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,Battery_Active_Power_any-to-80_100-cnn1d-v510,17815,17814.0,17814,1.0,0.9999438675273645,5.613247263541959e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.613247263541959e-05,28.454,1.047,27.31569596946222,4.565725010600675,4229.291,17813.0,11.0,664.0,17089.0,49.0,0.9599730533879751,0.016296296296296295,0.18333333333333332,0.029931972789115645,0.8166666666666667,1.0,"[[TN=17089, FP=664], [FN=49, TP=11]]"
