OW_events;label
[];0
[57 60];0
[57 60];0
[57 60];0
[38 35];0
[57 60];0
[57 60 38];0
[57 60];0
[121 118 121];0
[57 60 57 60];0
[69];0
[57 60];0
[57 60 57];0
[57 60];0
[57 60];0
[57 60];0
[34];0
[ 27 125];0
[57 60 57];0
[125];0
[57 29 60 57 36 60];0
[57 60];0
[57 60];0
[47];0
[57 60];0
[57 60];0
[57 60];0
[ 69  30 122];0
[57 60];0
[57 60];0
[];0
[57];0
[27 64 66 30 61];0
[60 57 60];0
[57 35 60];0
[];0
[217 220];0
[];0
[60];0
[];0
[43 40];0
[40 43];0
[57 60];0
[57 60];0
[57 60];0
[];0
[121 118 121];0
[57 60];0
[57];0
[60 57 60 57 60];0
[27 30];0
[57 60 57 60];0
[57 60];0
[60];0
[57 60];0
[64];0
[43 40];0
[57 60 57];0
[43 40];0
[57 60];0
[];0
[18 21];0
[57 60 57 60];0
[57 60];0
[57 60 57 60];0
[];0
[34 31 34];0
[31];0
[220];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[60 57];0
[34];0
[60];0
[57 60];0
[57 60 57 60];0
[69];0
[64 31 61];0
[118  61 121  64];0
[43 40];0
[60 57 60];0
[60];0
[40 43 40];0
[43 40];0
[27];0
[38];0
[60 57];0
[125];0
[60 57 60];0
[60 57 60];0
[31 34 31];0
[57 60];0
[57 60];0
[57 60 57 60];0
[40 43];0
[35 38 35 38];0
[31];0
[57 60 57];0
[57 60];0
[57 60];0
[];0
[60 57 60 57];0
[57 60];0
[118 121  40];0
[57 60];0
[57 60 57];0
[];0
[ 5 14 43];0
[];0
[57 60];0
[];1
[];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57 60 57];0
[60];0
[60 57 60];0
[220 217];0
[69];0
[57 60];0
[60 57 60];0
[34 31 44 47];0
[57 60];0
[60];0
[57 60];0
[57 60];0
[];0
[57 60 57];0
[57 60];0
[57 60];0
[118 121];0
[ 43 118  40 121];0
[57 60];0
[43];0
[40];0
[57 60];0
[125];0
[25 22 25 12 44];1
[57];0
[48 51];0
[61 64];0
[40 43];0
[57 60];0
[];0
[29];0
[57 60 57];0
[57 60];0
[57 60];0
[21];0
[122 125 122 125];0
[40 43 40];0
[57 60];0
[];0
[57 60 57];0
[60 57 60];0
[60];0
[57 60 57];0
[43];0
[60];0
[60 57 60];0
[57 60];0
[43 40];0
[57 60 57];0
[69];0
[43 40 43];0
[18 38 35 21];0
[57 60];0
[];0
[];0
[57 60 57];0
[118 121];0
[34 31];0
[57 60];0
[57 60];0
[57 60];0
[43 40];0
[57 60];0
[43];0
[220];0
[ 5 14 38 47  8 17 35];0
[];0
[57 60 57 60];0
[34 31];0
[34 31];0
[40];0
[57 60 57 60];0
[27];0
[27];0
[57 60];0
[];0
[60];0
[57 60];0
[57 60];0
[57 60 57];0
[57 60];0
[57 60 57 60];0
[60];0
[  7 122   3 124  10 119   3 124  10 119];0
[43];0
[57 60 57 60];0
[34 31 34 31];0
[57 60];0
[125  17 122  14];0
[38];0
[60];0
[69];0
[118];0
[40 43 40 43 40];0
[57 60];0
[  5  14 121  17   8];0
[38];0
[27 30 27];0
[66];0
[32 37 31 33];0
[57 60 57 60];0
[69 66 69];0
[57 60];0
[57 60];0
[43 40];0
[43 40];0
[60];0
[27 30];0
[27 30];0
[43];0
[57 60 57];0
[34];0
[57 60 57 60];0
[31 33];0
[57];0
[35 38 61];0
[35 38];0
[30];0
[];0
[];0
[];0
[57 60];0
[];0
[57 60 57 60];0
[57 60 57];0
[40 43 40];0
[57 60];0
[31 35];0
[57 60];0
[38];0
[];0
[57 60];0
[118];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[ 18  21 105];0
[];0
[57 60];0
[66];0
[60 57];0
[60];0
[38 35];0
[47];0
[];0
[220  57  60 217 220];0
[37 32 38 33];0
[47];0
[43];0
[57 60];0
[118];0
[57 60];0
[27 31];0
[ 66 101];0
[60 57 60 57 60 57];0
[66];0
[];0
[30];0
[35];0
[57 60 57 60];0
[34 31 34 30];0
[60];0
[];0
[57 60];0
[60];0
[40];0
[47 64];0
[57 60 57 60];0
[57 60];0
[60 57 60];0
[57 60 57];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[43 40];0
[40 43];0
[27];0
[57 60];0
[57 60];0
[57 60];0
[31 18 21 18];0
[57 60];0
[57 60];0
[];0
[43];0
[57 60 57];0
[57 60];0
[57 60 57];0
[57];0
[57 60];0
[57 60];0
[30 43];0
[ 31  35 204];0
[60];0
[64 61 64 61];0
[57 60 57];0
[66];0
[21];0
[];0
[60 57 60];0
[57 60];0
[57 60];0
[121];0
[40 43];0
[40 43 40];0
[66];0
[];0
[57 60 57 60];0
[40 43 40];0
[];0
[66 31 69];0
[57 60];0
[60 57];0
[44 47];0
[118  40];0
[];0
[30 27];0
[47];0
[35 38];0
[43];0
[57 60];0
[40 43];0
[35];0
[57];0
[28 35 36];0
[121 118];0
[57 60 57];0
[43 40 43 40];0
[60 57 60];0
[57 60];0
[57 60 57 60];0
[57];0
[];0
[35];0
[57 60];0
[40 43 40];0
[40 43 40];0
[220 217 220];0
[ 40 121  60];0
[14 17];0
[60];0
[57 60];0
[35];0
[66];0
[40];0
[34];0
[38 69 35 66 69];0
[27 31];0
[64 47 61 44 64];0
[];0
[43];0
[57 60 57];0
[];0
[60 57 60];0
[ 8 17  5 14];0
[40 43];0
[ 30 122];0
[27];0
[61];0
[34];0
[ 57  60 220 217 220 217 220];0
[57 60];0
[60];0
[43 40];0
[57 60];0
[57 60];0
[61 64 61 47 44 64];0
[60 57 60 57 60];0
[40 43];0
[57];0
[61 38 64 61 64];0
[57];0
[];0
[60];0
[57];0
[60];0
[34 31 34];0
[43];0
[57 60];0
[43 40];0
[];0
[43 40];0
[57 60];0
[118 121];0
[57 60];0
[47];0
[];0
[40];0
[60 57 60];0
[57 60];0
[35];0
[35 36];0
[57];0
[30];0
[69];0
[57 60];0
[30];0
[57 60];0
[57 60];0
[122];0
[57 60];0
[57];0
[];0
[57 60];0
[57 60];0
[57 60];0
[69 66];0
[57];0
[64 61 64 61];0
[69];0
[];0
[60];0
[57];0
[];0
[43];0
[57 60];0
[204];0
[57 60 57];0
[ 33 122];0
[];0
[43 40 43 40 43];0
[57 60];0
[];0
[57 60];0
[57 60 57 60];0
[34];0
[57 60];0
[27 30];0
[60];0
[30 60];0
[57 60];0
[60 57 60];0
[35];0
[217];0
[27 30];0
[ 27 125];0
[31];0
[121];0
[118];0
[57 60];0
[57 60];0
[];0
[40 43];0
[];0
[57 60];0
[57];0
[27 30];0
[66];0
[69];0
[57 60 57 60];0
[66];0
[57 60];0
[ 61  64 220  61 217];0
[61];0
[57 60];0
[118 121];0
[118 121];0
[60];0
[  4   3 125  10 123];1
[57 60];0
[57];0
[57 60];0
[57 60];0
[57];0
[57 60];0
[57];0
[118];0
[35 38 35 38 35];0
[64 61 64 61 64];0
[57 60];0
[];0
[43];0
[57 60];0
[57 60];0
[57 60 57];0
[57 60];0
[60 57 60];0
[57 60 57 60];0
[60 57 60];0
[66];0
[57 60];0
[31];0
[];0
[57 60];0
[35 38];0
[57 60];0
[57 60];0
[57 34 60];0
[40];0
[18];0
[27];0
[121];0
[57 60];0
[60 57 60 57 60];0
[27 30 57 60];0
[57 60];0
[61 47 64 44 61];0
[60 57 60 57];0
[43 40];0
[31];0
[43];0
[57 60];0
[61 64];0
[57 60 57 60];0
[27];0
[44 47];0
[34];0
[220 217 220];0
[34 31 34];0
[43];0
[35];0
[118 121];0
[31];0
[66];0
[57 60];0
[43 40];0
[57 60 57 60 57];0
[35];0
[57 60 57];0
[57 60];0
[66 69];0
[57 60];0
[27 31];0
[57 60 57 60 57 60];0
[57 60 57 60];0
[57 60 57];0
[66];0
[57 60];0
[122 125 122  57 125];0
[57];0
[60];0
[31];0
[21 48];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[57];0
[57 60];0
[57 60];0
[57 60];0
[31 34];0
[];0
[69 34 31 35];0
[ 8 17];0
[57 60];0
[43 40 43];0
[ 35 125];0
[34];0
[57 60];0
[57 60];0
[ 31  33 122  27 125 122];0
[ 40 118 121  43  40];0
[];0
[60];0
[34 57 31 60];0
[57 60];0
[57 60 57 60];0
[43 40];0
[40 43];0
[57 60];0
[43 40];0
[121];0
[57 60];0
[64 61 47 64 44 61];0
[40 43 40];0
[121 118];0
[57 60];0
[34 30];0
[57 60];0
[];0
[69];0
[60];0
[57 60];0
[220 217];0
[118];0
[57 60];0
[27 57 30 60 27];0
[40 43];0
[64 61];0
[];0
[121];0
[217 220];0
[43 40];0
[38];0
[];0
[43 40];0
[34];0
[27];0
[];0
[57 60];0
[43 40];0
[57 60];0
[57 60 57 60];0
[57];0
[60];0
[57 60];0
[30];0
[27 31];0
[40];0
[57 60];0
[];0
[];0
[60];0
[57 60];0
[57 60];0
[];0
[ 38  43 118];0
[125];0
[57 60 57];0
[60 57 60];0
[];0
[  5  15 121  66];0
[38];0
[ 30 122];0
[57 60];0
[57 60 57 60];0
[];0
[57];0
[57 60];0
[60 57];0
[57 60];0
[60 57 60];0
[];0
[];0
[57];0
[];0
[43];0
[];0
[];0
[34];0
[60 57];0
[];0
[43 40];0
[60 57 60];0
[ 8 17];0
[57];0
[35 38];0
[30 27];0
[51 48];0
[204 207  57  60];0
[43 40];0
[18 21 51];0
[];0
[61];0
[38];0
[43 40];0
[57 60];0
[118];0
[40];0
[60];0
[217 220 217];0
[];0
[27 31 34];0
[34];0
[57 60];0
[57 60];0
[40 43 40 43];0
[47 44];0
[27 30];0
[57 60];0
[43];0
[57 60];0
[43];0
[57 60];0
[35 38 35];0
[217 204 207 204 220];0
[57 60];0
[43];0
[38 35];0
[57 60];0
[38 35 64 61];0
[57 60];0
[43 40 43];0
[60 57 60];0
[57];0
[57 60];0
[60 57 60];0
[57 60];0
[30 27];0
[60];0
[57 60];0
[57 60];0
[57 60];0
[];0
[125];0
[];0
[57 60];0
[43 40];0
[43];0
[60 57 60];0
[121];0
[57 60];0
[27];0
[57 60];0
[192 185];0
[];0
[57 60];0
[];0
[57 60];0
[60 57 60 57];0
[43 40];0
[66];0
[43 40];0
[43 40];0
[57 60];0
[60 57 60];0
[57 60 57 60 57];0
[];0
[57 60];0
[60 57 60];0
[40];0
[121];0
[43];0
[60];0
[57 60 57 60];0
[60 57 60];0
[35];0
[57 60];0
[60];0
[57 60];0
[57];0
[57 60];0
[57 60];0
[];0
[57 60 57 60];0
[27 30];0
[66];0
[66];0
[60];0
[43];0
[64 61 64];0
[60 57];0
[57 60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[35 38];0
[];0
[30 28 34 30];0
[129 126];0
[34];0
[57];0
[57 60 57 60 57];0
[60];0
[27];0
[ 43 118];0
[ 40 217 220 217 220];0
[57 60];0
[60 57];0
[ 43 118  40 121];0
[57 60 31];0
[57 60];0
[57 60];0
[60];0
[57 60 57 60];0
[40];0
[];0
[57];0
[35];0
[57 60];0
[30];0
[43];0
[57 60];0
[57 60];0
[27];0
[69];0
[];0
[57];0
[];1
[38 35 38];0
[];0
[ 40  43 121];0
[];0
[57 60];0
[57 60 57 60];0
[57];0
[ 33 122];0
[57 60 57 60 57];0
[57 60];0
[43 40];0
[47];0
[57 60];0
[57];0
[];0
[40 43 40 43];0
[57 60];0
[57 60 57 60];0
[];0
[57 60];0
[40];0
[57 60];0
[57 60];0
[118];0
[57 60 57 60];0
[38 34 30];0
[122  34  31];0
[34 31 33 27 30 28];0
[57 60];0
[57 60];0
[38 35];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[64 61 64 61];0
[];0
[30];0
[121];0
[103 100];0
[57 60];0
[60];0
[43 40];0
[];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57];0
[60];0
[57 60];0
[217 220];0
[220 217];0
[57 60];0
[57 60];0
[38 34 30];0
[57];0
[];0
[60];0
[];0
[57 60];0
[69 66];0
[57 60];0
[43 40];0
[38 33];0
[27 32 38 35];0
[61];0
[118 121];0
[57 60];0
[57 60 57];0
[43 40];0
[57 60 57];0
[118 121 118];0
[57 60];0
[];0
[60];0
[57];0
[];0
[116 113];0
[57 60];0
[27 30];0
[43];0
[57 60];0
[57 60 57 60];0
[57 60];0
[60 57 60];0
[43];0
[66];0
[51];0
[31 34];0
[35];0
[];0
[121];0
[57 60];0
[];1
[34 69 30];0
[57 60];0
[];0
[66 69];0
[57 60];0
[43 40 43 40];0
[57 60 57 60];0
[];0
[220 217];0
[43 40];0
[38 35];0
[40];0
[40 43 40 43];0
[ 5 14 31  8 17 35];0
[];0
[60];0
[57 60];0
[40];0
[57 60 30];0
[60];0
[ 45  61 192 185];0
[57 60];0
[57];0
[34];0
[];0
[];0
[118];0
[44 61 64];0
[34 60 31];0
[];0
[57 60];0
[40];0
[57 60];0
[40 43 40];0
[57 60];0
[69];0
[43 40];0
[ 35 125  38  34 122];0
[];0
[57 60];0
[57 60];0
[57];0
[];0
[];0
[60];0
[34 31];0
[57 60 57];0
[60];0
[57 60];0
[];0
[38 35];0
[27 66 30 69];0
[43];0
[57 60];0
[40 43 40];0
[27];0
[38 34 31];0
[57];0
[217 220 217 220 217];0
[69];0
[40];0
[122 125];0
[60];0
[57 60];0
[57 60];0
[57];0
[51];0
[57 60];0
[57 60];0
[57];0
[57 60];0
[57 60];0
[40 27 43];0
[17  8  5 14];0
[60 57 60];0
[57 60];0
[118];0
[57 60];0
[];0
[38 35];0
[118 121];0
[60];0
[31];0
[57];0
[];0
[57 60 57];0
[57 60];0
[122  57];0
[60 57];0
[38 35 38];0
[57 60];0
[38];0
[31 35];0
[];0
[61 64 47 61 44];0
[];0
[];0
[30 27 32];0
[];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57];0
[57 60];0
[31];0
[60];0
[60];0
[30 27 30 27];0
[204 207];0
[ 43 118  40 121];0
[64 47 61 44 64 61];0
[43 40];0
[57 60 57];0
[207 204  57  60];0
[57 60];0
[64];0
[38 35];0
[43];0
[40];0
[57 60];0
[60 57 60];0
[];0
[27];0
[66];0
[60 57 60 57 60];0
[57 60 57 60 57];0
[118 121];0
[57 60];0
[];0
[40 43 40];0
[118 121];0
[57 60];0
[40];0
[];0
[57 60];0
[57 60];0
[37 57 30 60 29];0
[57 60];0
[38 34 30];0
[57];0
[57 60];0
[38];0
[];0
[];0
[118];0
[];0
[38];0
[27];0
[57 60];0
[118 121];0
[37 30 27 31];0
[57 60];0
[57 60];0
[60 57 60];0
[57];0
[38 35 38 35];0
[];0
[];0
[57 60];0
[43 40];0
[57 60];0
[57 60];0
[57];0
[57 60 57 60];0
[57 60 57 60];0
[57 60 38];0
[60];0
[57 60];0
[];0
[38 35];0
[43 40];0
[33 27 30];0
[34 31 34 31 34];0
[57 60 57 60];0
[61 64];0
[57 60];0
[57];0
[57 60];0
[ 8 17];0
[];0
[60];0
[60 57];0
[57 60];0
[38 57 60 57 60 57];0
[57 60];0
[57 60];0
[207];0
[30];0
[60 57 60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[40 43 40];0
[];0
[66];0
[60 57 60];0
[];0
[43];0
[57 60];0
[57 60];0
[57 60];0
[57];0
[30];0
[ 8 17  5 14];0
[57];0
[57 60 57 60];0
[];0
[57 60];0
[ 69 113  66 116];0
[57];0
[57 60];0
[44];0
[];0
[57 60];0
[57 60];0
[69];0
[38 35 38];0
[60 57 60 31];0
[57 60 57];0
[118];0
[30 27 31 35];0
[57 60 57 60];0
[43 40];0
[57 60];0
[ 57 220  60 217 220];0
[31];0
[57 60];0
[];0
[];0
[];0
[];0
[40];0
[57];0
[57 60 57 60];0
[121];0
[57 60];0
[30 27 30];0
[];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[ 27  30  27 125];0
[ 5 14  8 17  5 14];0
[66];0
[57 60];0
[57 60];0
[43 40];0
[60 57];0
[47];0
[57 60];0
[60];0
[];0
[57 60];0
[57 60];0
[57 60 57 60 57];0
[60 57 60];0
[43 40 43];0
[60 57 60];0
[43 40 43];0
[57 60];0
[31];0
[];0
[27 30];0
[];0
[];0
[121];0
[];0
[57 60];0
[118 121 118];0
[31];0
[57 60];0
[38 35];0
[57 60 57 60];0
[57 60];0
[38 35];0
[];0
[57 60];0
[220 217 220 217 220 217];0
[];0
[60];0
[57 60 57 60];0
[66];0
[43];0
[118];0
[57 60];0
[27];0
[57 60];0
[ 18 121  21  30 118];0
[ 8 17];0
[60];0
[];0
[60 57 60];0
[43];0
[204 207  57  60 204 207 204];0
[57];0
[];0
[57 60 57];0
[34];0
[57 60];0
[40 43 40 43 40 43];0
[57 60 57 60 57 60];0
[66];0
[57];0
[118 121 118];0
[57 60];0
[40];0
[];0
[35 38];0
[30];0
[125 122 125];0
[43 40];0
[57 60];0
[66];0
[  5  16 125   9  66  12  25   9  22];0
[57 60];0
[34 31 69 34];0
[43 40];0
[38];0
[57 60 57 60];0
[57 60];0
[122 125];0
[57 60];0
[69];0
[61 64 61];0
[121 118];0
[121];0
[57];0
[34 30];0
[57 60];0
[27];0
[];1
[118];0
[40];0
[];0
[61 64];0
[121];0
[57 38 60 57];0
[57 60];0
[57 60];0
[27];0
[31];0
[60];0
[57 60];0
[60 57 60];0
[];0
[66];0
[38 61 34 64 61 31 64];0
[121];0
[34];0
[40];0
[18 21];0
[];0
[60];0
[27 66 30 69];0
[57 60];0
[40 43];0
[57 60];0
[57 60];0
[125  32  37];0
[57 60];0
[57 60 57];0
[118 121 118];0
[57];0
[43 40];0
[57];0
[];0
[38];0
[30 27 31 34 31];0
[57 60];0
[40 43 40];0
[60 57 60 57];0
[];0
[57 60];0
[57 60];0
[38 35 38 35];0
[ 43 118  40 121];0
[57 60];0
[57 60];0
[99];0
[60 57 60];0
[43 40];0
[57 60];0
[57];0
[34 31];0
[57];0
[61 64 61 64];0
[35];0
[57];0
[66 40];0
[57 60];0
[57];0
[61 64 61 64 61];0
[38 35];0
[57 60];0
[118 121];0
[57 60 57 60];0
[];0
[57 60];0
[];0
[57];0
[40];0
[57 60];0
[];0
[];0
[57 60];0
[];0
[27];0
[57 60];0
[57 60 57];0
[60];0
[118];0
[34];0
[113 116];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[60 57 60];0
[40];0
[57 60 57 60];0
[57 60];0
[57 60 57 60];0
[60 57];0
[57 60];0
[43];0
[30 60 57];0
[31 35 36];0
[];0
[43 40];0
[];0
[118];0
[64 61];0
[60 57];0
[57 60];0
[];0
[43 40];0
[31 34 31];0
[60];0
[57 60];0
[];0
[57 60];0
[57 60];0
[103 118];0
[125];0
[57];0
[121  40];0
[64 61 64];0
[27 31];0
[57 60];0
[60 57 60 57 60];0
[43];0
[38];0
[40];0
[43];0
[57 60];0
[57 60];0
[57 60];0
[60];0
[57 60];0
[];0
[57 60];0
[121];0
[30];0
[40 43 40];0
[57 60];0
[66 69];0
[57 60];0
[57 60 57];0
[57 60 57 60];0
[];0
[43 40 43];0
[];0
[57];0
[60 57 60];0
[57 60];0
[122 125  30 122];0
[118 121 118 121];0
[57 60 57 60];0
[69];0
[57 60 57 60];0
[57 60];0
[57 60];0
[57];0
[ 18 125  21 122];1
[];0
[40];0
[60 57 60];0
[27];0
[57 60];0
[];0
[40];0
[27];0
[61 64 61 64];0
[];0
[61 64];0
[57 60];0
[47 44];0
[57 60];0
[57 60];0
[];0
[40 43];0
[60];0
[57 60 57 60];0
[60 57];0
[57 60];0
[57 60];0
[57 60 57 60];0
[113  21];0
[57 34 60 57];0
[57 60];0
[30 27 30];0
[57 60 57 60];0
[40 43];0
[57 60];0
[57 60];0
[57 60 57 60];0
[34 31 34];0
[57 60];0
[66];0
[43 40];0
[121];0
[57 60 57];0
[121];0
[44 61 64];0
[57 60];0
[35];0
[220 217 220];0
[31];0
[57 60];0
[57 60];0
[60];0
[43 40 43 40];0
[57];0
[];0
[57];0
[];0
[57 60];0
[37];0
[40];0
[30 27];0
[38 35];0
[66 64];0
[43];0
[207];0
[57 60];0
[43];0
[57 60];0
[57 60];0
[];0
[60];0
[57 60];0
[27];0
[57 60];0
[60 57 60];0
[21 51];0
[121];0
[60 57];0
[43 40];0
[43 40 43];0
[57 60];0
[40 43];0
[34];0
[31 34];0
[57];0
[27 30];0
[];0
[ 18  21 109];0
[60 57 60 57 60 57];0
[57 60];0
[57 60 57];0
[57 60];0
[57];0
[57 60];0
[43 40];0
[60 31 34];0
[121 118];0
[35 38];0
[60];0
[57 60 57];0
[43];0
[60];0
[60];0
[57];0
[57 60];0
[43 40];0
[];0
[34 31];0
[57 60];0
[57 60];0
[57 60 57 60];0
[43 40 43];0
[43];0
[57 60];0
[57 60 57 60];0
[31];0
[57 60];0
[57 60 57];0
[34];0
[43];0
[69];0
[57 60];0
[40];0
[57 60 57];0
[57 60];0
[57];0
[96];0
[57];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57];0
[43];0
[];0
[57 60 57];0
[69];0
[40 43];0
[43 40];0
[100  69];0
[27];0
[57 60];0
[69];0
[66];0
[57 60 57 60];0
[57 60];0
[57 60 57 60 57];0
[57 60];0
[122];0
[34 31 34];0
[57 60];0
[38];0
[ 66  30  69 122  66  27];0
[ 18  43 118  21  60 115 122];0
[31 44 61 64 35];0
[31 34 31];0
[57 60];0
[47 44 61];0
[217];0
[57 60];0
[ 34  30 122  27 125];0
[43 40];0
[57];0
[118 121];0
[57 60];0
[38];0
[57 60];0
[57 60];0
[121 118 121];0
[69];0
[57 60 57];0
[];0
[60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[];0
[64 47 44];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[57];0
[];1
[57 60];0
[57];0
[64 61 64];0
[ 79 105];0
[38 33];0
[57 60];0
[121];0
[34 31];0
[57 60];0
[31 57 60 57 60];0
[];0
[57 60];0
[60 57 30 60];0
[57];0
[60];0
[];0
[61 64];0
[];0
[60];0
[57 60];0
[];0
[40 43 40 43];0
[43 40];0
[57];0
[40 43];0
[43 40];0
[35];0
[57 60];0
[];0
[118];0
[57 60];0
[60];0
[40];0
[57 60];0
[60];0
[];0
[57 60];0
[37 30];0
[57 60 57];0
[57 60 57 31 60];0
[57 60];0
[57];0
[60];0
[31];0
[57];0
[60];0
[118];0
[118];0
[30];0
[40];0
[57 60];0
[40 43];0
[57 60];0
[57 60];0
[61 64 61];0
[43 40];0
[43];0
[57 60];0
[57 60 57];0
[69];0
[57 60 57 60];0
[57];0
[57];0
[];0
[ 60  57  60 122];0
[121];0
[60 57];0
[40];0
[57 60];0
[];0
[31];0
[61 64];0
[118];0
[57 60 57];0
[];0
[57 60];0
[60 57 60];0
[69];0
[66 69];0
[40 43];0
[57 60];0
[60 57 60];0
[ 43 121  40];0
[43];0
[43];0
[64 66];0
[  8  17 112  47   5  14];0
[57 60 57];0
[27 30];0
[57 60];0
[];0
[43];0
[57 60 57];0
[];0
[27 30 27 30];0
[57 31 60 34];0
[57 60];0
[];0
[];0
[57 60];0
[43 40];0
[43 40 43];0
[];0
[30 27];0
[57 60 57];0
[57 60];0
[57 60];0
[57 60];0
[60];0
[122];0
[57 60];0
[31 57 60];0
[57 60];0
[34 31];0
[57 60];0
[  5  15 125   9  22  25  12];1
[69];0
[];0
[];0
[57 60];0
[28 33 28 33 29];0
[57 60];0
[35 38 69];0
[57 60];0
[57 60];0
[57 60];0
[60 57 60];0
[27];0
[60 57 60];0
[64 61];0
[];0
[60 57 60];0
[57 60];0
[57 60];0
[204 207];0
[40 43 40];0
[57 60];0
[60];0
[];0
[57 60];0
[60];0
[];0
[57 60];0
[27];0
[60];0
[27];0
[57 60 57 60];0
[57];0
[];0
[57 60];0
[31 35 38 34];0
[43];0
[34];0
[60 57 60];0
[66];0
[118];0
[220 217];0
[57];0
[35];0
[ 99 122];0
[118];0
[31 35];0
[60 57 60];0
[];0
[118];0
[57 60];0
[57 60];0
[60 57];0
[69];0
[66 35 69];0
[38];0
[40 43];0
[118];0
[48];0
[57];0
[57];0
[43 40];0
[40];0
[];0
[35 38];0
[60 57];0
[57 60 57 60];0
[64 61 64];0
[57 60];0
[];0
[57 60];0
[57];0
[61 64 47 44];0
[];0
[30];0
[40];0
[57 60];0
[121];0
[57 60 57];0
[57 60];0
[66];0
[57 60];0
[ 30  27 217 220];0
[43 40 43];0
[66];0
[57 60];0
[60];0
[57 60 57];0
[35];0
[57 60];0
[43];0
[31 35];0
[];0
[57 60 57];0
[31 57 60 57];0
[60 57 60];0
[];0
[57 60];0
[57 60];0
[217 220  57];0
[60];0
[57 60];0
[57 60 57 60];0
[34 31 34];0
[57];0
[43];0
[57 60];0
[57 60];0
[125];0
[40];0
[57 60];0
[57 60];0
[118 121];0
[40];0
[57 60];0
[40 43 40];0
[40];0
[27 30];0
[ 57  60 217 220];0
[64 61 64];0
[121];0
[60 57 60];0
[57 60];0
[57 60];0
[18  5];0
[69];0
[60];0
[];0
[57 60];0
[121];0
[66];0
[57 60];0
[57 60];0
[57 60];0
[43 40 43];0
[66 69];0
[57 60];0
[27 30 27];0
[69];0
[ 5 14  8 17  5 14];0
[57 60];0
[60 57 60];0
[60];0
[];0
[121];0
[38 35];0
[121 118 121];0
[57 60];0
[30 27 30];0
[40 43];0
[];0
[60];0
[57];0
[57 60];0
[57 60];0
[];0
[30];0
[60];0
[60];0
[57 60 57 60];0
[57 60 57 60];0
[60 57 60];0
[];0
[60];0
[57 60 27];0
[57 60 57 60];0
[60];0
[57 60];0
[60 57];0
[57 60];0
[ 57 125  60];0
[66];0
[57 60];0
[];0
[57 60 57];0
[57 60];0
[40];0
[];0
[];0
