OW_events;label
[69];0
[57 60];0
[60];0
[57 60];0
[43 40];0
[57 60];0
[100  28  34 103];0
[57 60];0
[66];0
[43 40];0
[57 60];0
[34];0
[57 60];0
[57 60];0
[38];0
[40];0
[35 38];0
[217 220 217 220];0
[57];0
[57];0
[57];0
[38 34 31 35 38];0
[60 57 60];0
[57 60];0
[64];0
[60 30 27 57 60 30 27];0
[57 60 57 60];0
[34 30 28 35];0
[38];0
[];0
[57 60];0
[57 60];0
[57 60];0
[43];0
[57 60];0
[57 60];0
[30];0
[57 60 57];0
[217  57 220  60 217 220];0
[40 43 40];0
[60];0
[57 60];0
[57 60];0
[60];0
[118];0
[60];0
[57 60];0
[];0
[57 60];0
[];0
[34 31];0
[57 60 57];0
[];0
[57 60];0
[34];0
[57 60];0
[37 32];0
[57 60 57 60];0
[];0
[30];0
[35];0
[60];0
[60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[27 30];0
[];0
[38 35 38 57 60];0
[220  27 217];0
[ 18 121];0
[];0
[40];0
[47 44 61 64];0
[118 121];0
[57 60];0
[57 60];0
[57 60];0
[];0
[60];0
[57];0
[];0
[ 38 122  34  30];0
[66 69 66];0
[60];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[60];0
[43 40 43];0
[];0
[60];0
[57 60];0
[43];0
[36];0
[57];0
[57 60 57 60];0
[57];0
[66];0
[122 125];0
[57 60 57];0
[57 60];0
[60];0
[38];0
[57 60];0
[57];0
[ 27 125];0
[57 60 57 60];0
[40];0
[43];0
[];0
[];0
[64 61 47 64 44 61];0
[57 60];0
[57];0
[57 60];0
[116];0
[30];0
[57];0
[57 60];0
[57 60];0
[34];0
[27 30];0
[57 60];0
[];0
[57 60];0
[57 60];0
[60];0
[28 34 30 27 31];0
[43 40 30];0
[43];0
[35];0
[43 40];0
[57 60 57 60];0
[43 40];0
[60];0
[];0
[57 60];0
[57 60];0
[];0
[60];0
[ 33 122];0
[57 60];0
[57 60 57 60];0
[57];0
[121 118];0
[];0
[];0
[57];0
[ 18 121  21  38 118  18  34 121  30];0
[57 60];0
[57 60];0
[57 60];0
[27 31 34 31];0
[57];0
[57];0
[57 60];0
[60];0
[118 121];0
[60];0
[43 40];0
[43 40];0
[60];0
[66 44];0
[57 60];0
[57 60];0
[60];0
[220 217 220 217];0
[];0
[64 61];0
[43];0
[57 60 57 60];0
[43 40];0
[57 60];0
[64 61 64 61];0
[60];0
[204  57  60  57];0
[43];0
[121];0
[57 60 57 60 57 60];0
[57 60];0
[43];0
[118 121];0
[69];0
[14];0
[57 60];0
[60 57 60];0
[30];0
[57 60];0
[35 38 35];0
[];0
[31 34];0
[43];0
[40 43 40 43 40];0
[64 47 44];0
[57 60 57];0
[60 57];0
[57 60 57 60];0
[121 118];0
[57 60];0
[57 60];0
[118 121];0
[43 40];0
[57 60];0
[];0
[ 43 118  40 121];0
[121];0
[61 64];0
[];0
[61 64 61 64];0
[];0
[27 30];0
[64 61];0
[60];0
[40 43];0
[57 60];0
[64 61];0
[43 40];0
[57 60];0
[43 40 43 40];0
[57 60 57];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[57 60];0
[34 64 31 61];0
[57 60];0
[38 35];0
[ 27 125 122 125  30 122];0
[47];0
[57 60];0
[60 57];0
[64 61 64 61];0
[57];0
[43 40 43];0
[57 60];0
[40];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[38];0
[27 30];0
[];0
[40 43];0
[60];0
[60];0
[];0
[38 69 66];0
[57 60 57];0
[38];0
[57 60];0
[38 35];0
[57 60];0
[28 34 30];0
[57 60];0
[27];0
[ 60 125  57  60];0
[121];0
[38 35 38 35];0
[31];0
[60];0
[66 69 66];0
[27];0
[121 118 121];0
[];0
[121];0
[34 31];0
[43];0
[30 43 27 31];0
[204 207 204];0
[57 60];0
[];0
[57 60];0
[34 69];0
[];0
[];0
[];0
[];0
[64 61 47 64 44 61];0
[57 60];0
[40 43];0
[];0
[57 60 57 60 57 60];0
[ 27 125];0
[40];0
[];0
[122];0
[18 21];0
[118];0
[60];0
[31 34];0
[100];0
[121 118];0
[57 60 57 60];0
[27];0
[34 31];0
[60];0
[];0
[60];0
[27];0
[60];0
[60];0
[];0
[57 60];0
[60 57 60 57 60];0
[57];0
[44];0
[57 60];0
[43 30 40 27 30 27];0
[29 57 38 60];0
[57 60 57 60];0
[66];0
[118 121];0
[57 60];0
[60];0
[57 60];0
[30 69 27];0
[ 33 122  28 125  33 122];0
[60 57];0
[30];0
[57 60];0
[57 60];0
[60];0
[40 43];0
[60 57 60];0
[];0
[57 60];0
[44 47 44 47 44];0
[64 61];0
[57 60 57];0
[57 60 57];0
[38 35];0
[];0
[34 69 31 66];0
[ 5 14];0
[35];0
[57 60];0
[57 60 57 60];0
[57 60];0
[60];0
[40 43 40];0
[57 60];0
[40];0
[43];0
[69];0
[118];0
[57 60];0
[43];0
[125 122 125];0
[];0
[31 34 32];0
[57 60];0
[43 40];0
[];0
[57];0
[122];0
[40];0
[38 35 38];0
[57 60 57];0
[64 61];0
[31];0
[60 57 60];0
[57];0
[57 60];0
[57 60 57 60];0
[];0
[];0
[60 57 60];0
[38 34 31];0
[69];0
[27 30 57 28 60 34];0
[38];0
[57 60 57 60];0
[57 60];0
[60 30];0
[57 60 57];0
[43];0
[57 60];0
[43];0
[43 40];0
[];0
[47 64 44 61];0
[31 34 57];0
[220 217];0
[57];0
[57];0
[35 38];0
[27 57 60 57];0
[38];0
[60 57];0
[57 60];0
[60];0
[60];0
[57 60 57 60];0
[];0
[57 60];0
[57 60];0
[43];0
[43];0
[66];0
[60];0
[57 60];0
[ 8 17  5 14];0
[ 66 122];0
[];0
[57 60];0
[31];0
[31];0
[60 57 60];0
[60 57 60];0
[27 60 30 27 31 34];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[60 57 60 57];0
[69 66];0
[57 60 57];0
[];0
[];0
[220 217 220 217];0
[57 60];0
[43 40];0
[57 60];0
[57 60];0
[40 43];0
[34 31];0
[34];0
[69];0
[40];0
[57];0
[60 57 60];0
[57 60 57];0
[60 57 60];0
[27];0
[60 57 60];0
[57];0
[60 57];0
[];0
[57 60 57 60];0
[];0
[31];0
[57 60];0
[];0
[43 40 43 40];0
[40 43];0
[118  64 121];0
[27 64];0
[60];0
[57 60 57 60];0
[57 60];0
[57];0
[57 60];0
[66];0
[31];0
[43 40];0
[57 60];0
[38 35 57];0
[27 30];0
[57 60 57 60];0
[118  43];0
[31];0
[43 40];0
[57];0
[66];0
[43];0
[43 40];0
[57 60 57];0
[57 60];0
[121];0
[57 60];0
[57];0
[57 60];0
[40 43];0
[125  66];0
[57 60];0
[40];0
[60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[43 40];0
[40];0
[57 60];0
[61 31];0
[40 43];0
[40 43];0
[35 38];0
[57 60];0
[57 60 57 60];0
[57 60];0
[];0
[57 60];0
[57 60];0
[35 38];0
[];0
[ 57 220  60 217];0
[69];0
[125  27  69  30 122];0
[43 40];0
[21 69];0
[60];0
[57 60 57 60 57 60];0
[34 31];0
[34 31];0
[125];0
[57 60];0
[121];0
[57];0
[34 30];0
[28 34 32];0
[60];0
[57];0
[60 57 60];0
[57 60];0
[43];0
[40 43];0
[57 60];0
[60 57];0
[100];0
[60];0
[];0
[57 60 57 60];0
[57 60];0
[  8  17 112   5  14];0
[];0
[60 57 60 57 60];0
[57 60 57];0
[57 60];0
[];0
[];0
[60];0
[43 34 40 31];0
[43 40];0
[64 47 44 61 64 61];0
[35 38 35 38];0
[];0
[30 27];0
[];0
[43 40];0
[57 60];0
[57 60];0
[57 60];0
[60];0
[57 60];0
[];0
[60 57 60 57 60];0
[66];0
[60];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[ 66  27 125  31  35];0
[57 60];0
[57 60];0
[60 66];0
[47 44 64 61 64];0
[ 18  66 109 113  30 121];0
[66 69];0
[60 57 60 57];0
[];0
[57];0
[  8  17 118   5  14];0
[];0
[57 60 57 60];0
[40];0
[43 40];0
[38];0
[51];0
[40 43];0
[30];0
[];0
[47];0
[64];0
[31 34 31];0
[118 121];0
[125 122  32 125  37 122  31];0
[57];0
[121 118];0
[57 60 57];0
[61 64 61];0
[57 60 57 60];0
[60];0
[35 38 18 34 30];0
[57 60];0
[57 60];0
[43 40 43];0
[31];0
[118 121 118 121];0
[57 60];0
[57 60];0
[57 60 57];0
[60];0
[35];0
[57 60];0
[43 40];0
[69 35];0
[60];0
[27];0
[60];0
[121 118];0
[43];0
[43 40 43 40];0
[57 60];0
[57 60];0
[43 40];0
[];0
[];0
[31];0
[57 60];0
[57 60];0
[118];0
[57 60];0
[];0
[64 47 44 61];0
[57 60];0
[118];0
[];0
[57 60];0
[60];0
[57 60 57];0
[57 60 57 60 57 60];0
[40 43];0
[57 60];0
[57 60 31];0
[60];0
[57 60];0
[57 60];0
[];0
[40];0
[220 217 220 217];0
[57 60];0
[69];0
[57 60];0
[27 30];0
[92];0
[60 57 60];0
[30];0
[];0
[40];0
[60];0
[61 64];0
[69];0
[57 60];0
[57 60];0
[43 40];0
[43];0
[57 60 57];0
[57 60 57];0
[57 60];0
[];0
[60];0
[];0
[30];0
[118];0
[ 69 100];0
[60];0
[69];0
[64 61 30 64];0
[60 57 60 57 60];0
[21 44 69];0
[];0
[];0
[57 60];0
[43 40];0
[43 40];0
[57 60];0
[];0
[60];0
[57 60 57 60];0
[27 30];0
[];0
[57 60];0
[];0
[57 60];0
[57 60 57];0
[57 60 57 60];0
[57 60 57];0
[207   8  17];0
[ 57 204  60  57  60 207 204];0
[43];0
[35 38];0
[118];0
[40 28 43];0
[60];0
[66 69 66 69];0
[34];0
[57 60];0
[];0
[57 60];0
[66];0
[];0
[43];0
[40 43 40 43 40];0
[57 60 57 60 57];0
[118 121 118];0
[8 5];0
[ 21 217  18];0
[57 60 57];0
[];0
[57 60];0
[57];0
[57 60];0
[40 43 40 43];0
[43 40];0
[30 27];0
[57 60 57];0
[108  27];0
[57 60];0
[57 60];0
[57];0
[35 38 35];0
[43];0
[57 60 57];0
[57 60];0
[64 61 64];0
[61];0
[40];0
[121];0
[57 60];0
[125];0
[43];0
[121];0
[118 121];0
[30];0
[57 60];0
[43 40 43];0
[57 60];0
[118];0
[121 118 121];0
[204 207];0
[31 60 34 31];0
[38 35 38];0
[57 60];0
[47];0
[66];0
[];0
[60 57 60];0
[40 43];0
[57 60 57 60];0
[57 60];0
[ 30 122];0
[69];0
[57 60];0
[57 60];0
[57 60];0
[60];0
[66];0
[27 32 38];0
[57 60];0
[57 60];0
[121 118];0
[31];0
[43 40];0
[57 60];0
[30];0
[121];0
[57 60];0
[66];0
[43];0
[57 60];0
[64 61];0
[];0
[64 61 64 61];0
[60];0
[57 60];0
[66];0
[];0
[66];0
[57 60];0
[60];0
[60];0
[57 60];0
[57 60];0
[57 60];0
[ 66  30 113];0
[];0
[57 60 57 60];0
[122  31 125];0
[57 60];0
[38 61];0
[57 60 57 60];0
[57 60];0
[40];0
[57];0
[118 121];0
[66];0
[118 121];0
[57 60];0
[60 57 60];0
[121];0
[27];0
[60];0
[57 60];0
[ 33 122];0
[57 60];0
[];0
[57 60];0
[33];0
[122];0
[];0
[43 40];0
[57 60];0
[57 60];0
[57 60];0
[122  30];0
[40 43];0
[57];0
[34 31];0
[57 60];0
[66];0
[57 60];0
[57 60];0
[60];0
[40 43 40];0
[];0
[57];0
[43 40 43 40];0
[43 40];0
[57 60 57];0
[57];0
[];0
[43 40];0
[30];0
[43 40];0
[];0
[57 60];0
[43];0
[57 60];0
[];0
[];0
[60 57];0
[];0
[ 69 122  30];0
[57 60];0
[57];0
[43 40];0
[217 220 217 220];0
[60 57 60];0
[];0
[57 60];0
[57 60];0
[];0
[31];0
[118];0
[60 57 60 57 60];0
[57 60];0
[220 217];0
[ 18 125  27];0
[217 220 217 220];0
[118 121];0
[];0
[60];0
[122 125 122];0
[51];0
[35];0
[60 57 60];0
[69 66];0
[121];0
[60];0
[40];0
[38];0
[40];0
[40 43 40 43];0
[64 61 64];0
[69];0
[207 204];0
[57 60];0
[64 61];0
[27];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[27 57 60];0
[60 57 60];0
[57 60];0
[];0
[57 60];0
[43 40];0
[];0
[217 220 217];0
[40 43];0
[35];0
[57 60];0
[57];0
[57 60];0
[];0
[57 60];0
[];0
[44 47];0
[];0
[];0
[40];0
[57 60 57];0
[60 57 60];0
[];0
[57 60 57 60];0
[69];0
[57 60];0
[];0
[57];0
[43];0
[43 40];0
[35];0
[61 38 35];0
[];0
[ 8 17 14  5 17  8];0
[125  31  34  31];0
[];0
[57 60];0
[57 60];0
[38];0
[118 121];0
[69];0
[69];0
[];0
[57 60];0
[57 60];0
[38 34 30];0
[38 35];0
[40];0
[60];0
[66];0
[];0
[40 43 40];0
[57 60];0
[57 60];0
[69];0
[57 60];0
[];0
[43 40 43 40];0
[57 60];0
[118];0
[60 57 60 57 60];0
[57 60 57 60];0
[121 118];0
[57 60];0
[];0
[35];0
[57 60];0
[43 40 43];0
[57 60];0
[57 60];0
[27];0
[57];0
[];0
[57 60];0
[35];0
[118];0
[57 60];0
[57 60 57 60];0
[60];0
[60 57 60];0
[30 27];0
[57 60 57];0
[57 60];0
[57 60 57 60];0
[118 121];0
[30 27 30];0
[44];0
[57 60];0
[];0
[220];0
[];0
[40 43 40 43];0
[27 30 27];0
[57 60];0
[];0
[44 47];0
[57 60];0
[];0
[57 60];0
[57 60];0
[57 60];0
[60 57 60 57];0
[57 60];0
[61 64 61 64];0
[];0
[31];0
[57 60];0
[57 60 57 60 57];0
[118];0
[57 60];0
[43];0
[43 40];0
[121 118 121 118];0
[57 60];0
[34];0
[69];0
[57 60 57];0
[57 60 57 60 57];0
[ 57 122];0
[57 60];0
[31];0
[57 60];0
[57 60];0
[28];0
[31];0
[57 60];0
[35];0
[];0
[];0
[];0
[118];0
[57 60];0
[57 60];0
[];0
[57];0
[57];0
[66];0
[31 34 31];0
[57];0
[66 69];0
[60];0
[18];0
[60];0
[43 40];0
[43 40];0
[34];0
[43];0
[64 69];0
[57 60];0
[38];0
[217 220 217  57  60];0
[57 60];0
[60];0
[57];0
[121];0
[ 30 122];0
[28];0
[60];0
[40];0
[38 35 38];0
[43 40];0
[38 35];0
[112 108];0
[];0
[60];0
[34];0
[61 64 61 64];0
[57 60 57 60];0
[57 60];0
[];0
[43];0
[43];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[57];0
[57];0
[60];0
[57 60];0
[57 60];0
[38 35 36];0
[125];0
[57 60];0
[57];0
[];0
[57 60 57 60];0
[18 21 17 14];0
[];0
[121];0
[57 60];0
[];0
[122];0
[31];0
[204  57 207  60];0
[];0
[60 57 60];0
[57 60];0
[43 40];0
[57 60 57];0
[57 60];0
[34];0
[57 60];0
[57 60];0
[30 27 30];0
[60];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57 60 57 60];0
[60 57 60];0
[60 57 60];0
[38];0
[30];0
[57 60];0
[118];0
[57 60];0
[];0
[57];0
[ 38  34  30 122  27  31 125  35];0
[60];0
[57 60];0
[57];0
[30];0
[ 5 14];0
[57 60];0
[69 18 21 66];0
[60 57 60];0
[57];0
[125 122];0
[57 60 57 60 57];0
[40];0
[57 60];0
[38 35];0
[57 60];0
[43 40 43 40];0
[57 60 57 60];0
[57 60 57];0
[57 60];0
[60 57 60];0
[34];0
[57];0
[57 60];0
[69];0
[57 60 57 60];0
[57 60];0
[57 60];0
[35 38];0
[60];0
[125  57  60];0
[118 121];0
[57 60];0
[66];0
[];0
[34 31];0
[57 60];0
[57 60];0
[34 31];0
[ 40  43 118 121  40];0
[57];0
[57 60];0
[];0
[30];0
[31];0
[8 5];0
[27];0
[40];0
[43 40];0
[];0
[27 30];0
[64];0
[57 60];0
[125];0
[40];0
[118 121 118];0
[27 30];0
[43 40];0
[60 31 34];0
[57];0
[60 57];0
[57 60];0
[60];0
[57];0
[69];0
[125];0
[31 34];0
[57 60];0
[27];0
[220 217  40];0
[69];0
[57 60];0
[60 35];0
[60 57];0
[35 38];0
[57 60];0
[18 21];0
[40 43];0
[34];0
[57 60];0
[31 57 60];0
[57 60];0
[57 60 57 60 57];0
[57 60];0
[57 60];0
[];0
[125  31];0
[32 37];0
[57 60 57 60];0
[60];0
[40];0
[122 125];0
[43 40 43];0
[57];0
[64 61];0
[43 40 43];0
[66];0
[40 43];0
[121 118];0
[43 40];0
[57 60 57];0
[43 40];0
[40];0
[21 18 21 44 47];0
[57 60 57];0
[69 66];0
[57 60];0
[35];0
[27];0
[57 60 57];0
[ 27 125  30 122];0
[60 57 60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57];0
[57 60 57 60];0
[57];0
[43 40];0
[118 121 118 121];0
[30 27];0
[ 57  60 122];0
[43 40];0
[57 60];0
[66];0
[40 43];0
[60 57 60];0
[118];0
[118];0
[57];0
[204 207];0
[34];0
[];0
[43];0
[57 60];0
[57 60];0
[34 31];0
[69];0
[57 60];0
[57 60 57];0
[121 118 121];0
[];0
[57 60];0
[];0
[43 40];0
[ 60  57  60 125];0
[121 118];0
[43];0
[57 60];0
[204 207 204 207];0
[60];0
[];0
[];0
[];0
[57 60];0
[57 60];0
[43 40 43];0
[60];0
[57 60];0
[57 60 57 60];0
[57];0
[];0
[40 43 40];0
[57 60 57];0
[57 60 57 31 60 34];0
[57 60];0
[57 60];0
[60];0
[31];0
[40];0
[];0
[220 217 220];0
[57 60 57 60];0
[69];0
[66];0
[43 40];0
[57 60];0
[43];0
[60];0
[64 47 44];0
[57 60 57 60];0
[40 43];0
[60 57 60];0
[118 121];0
[40];0
[57 60];0
[43 40];0
[27 30 27 30];0
[27];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[60 57 60];0
[57 60];0
[69];0
[57 60];0
[60];0
[ 57  60 217];0
[];0
[38 34];0
[57 60];0
[40 43 40];0
[57 60];0
[207 204 207];0
[60 57 60];0
[];0
[57];0
[];0
[];0
[64 61 64];0
[61 30];0
[66];0
[57 60];0
[60 57 60 57];0
[35 57];0
[61 27 64 61 32 64 61];0
[57 60];0
[220 217];0
[27];0
[121 118 121];0
[ 18  21  19  61  69   9  25  47  64 179 192];0
[43 40 43];0
[57];0
[35];0
[60];0
[125 122   8  17   5  14];0
[60 57 60];0
[57];0
[31];0
[57 60];0
[57];0
[69];0
[60];0
[57 60];0
[40 43 40];0
[60 57 60 57];0
[61 64 61];0
[40];0
[31 34 31];0
[38 35 66 69];0
[];0
[57 60 57 60];0
[60 57 60];0
[57 60];0
[57 60];0
[43 40];0
[31];0
[60 57 60];0
[40 43];0
[40];0
[57 60 57];0
[57 60 34 31 57];0
[66];0
[ 31 125  34 122];0
[33 28 34];0
[57 60];0
[27];0
[];0
[64 61];0
[60];0
[57 60];0
[31];0
[57 60];0
[57 60];0
[];0
[121];0
[38];0
[60];0
[ 27 125  30 122];0
[43 40];0
[57];0
[60];0
[57 60];0
[69];0
[27 30];0
[];0
[60 57 60];0
[];0
[57 60];0
[57 60];0
[40 43];0
[57 60 57 60];0
[44];0
[31];0
[60];0
[30];0
[];0
[ 8 17];0
[57 60];0
[57 60];0
[60];0
[];0
[57 60];0
[30 27];0
[60 57];0
[57 60];0
[];0
[57];0
[57 60 57 60];0
[];0
[125];0
[57 60];0
[122 125];0
[57 60];0
[];0
[57 60];0
[57 60];0
[40];0
[118];0
[34];0
[57 60];0
[60 57 60];0
[57];0
[ 60 220  57  60 217 220];0
[57 60];0
[118 121];0
[57 60];0
[57 60];0
[43 40];0
[57 60 57];0
[57 60];0
[66 69];0
[57 60];0
[57 60 57 60];0
[];0
[38];0
[27 31];0
[];0
[57 60 57 60];0
[43 40];0
[57 60];0
[18];0
[57 60 57 60];0
[118 121];0
[118];0
[];0
[47 61 44 64 34 61 64];0
[57 60];0
[69];0
[57 60];0
[60];0
[ 5 14 43];0
[40];0
[30 27];0
[34];0
[57 60];0
[57 60];0
[57 60];0
[118  43 121  40 118];0
[69];0
[60 57 60];0
[34 69 66 69 66];0
[35 38 35 38];0
[43];0
[57 60];0
[57 60];0
[125];0
[57 60 57 60 57];0
[60 57];0
[57 60 57 60];0
[121 118 121];0
[64 61];0
[57 60];0
[69];0
[];0
[57 60 57];0
[ 8 17 69];0
[57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[34 30 27 31];0
[57 60];0
[];0
[57 60];0
[57 60 57 60];0
[38 57 60 35 38];0
[];0
[57 60];0
[57 60 57];0
[57 60];0
[];0
[57 60];0
[34];0
[57 60 57 60];0
[57 60];0
[57];0
[43 40 43];0
[60 57 60];0
[];0
[34 30 27 31 34];0
[57 60];0
[57 60 57 60];0
[61 69 64 66 69];0
[31];0
[57 60 57 60];0
[43 40];0
[57 60];0
[57 60 57 60];0
[27];0
[60];0
[57];0
[57 60 57 60 57];0
[18 21];0
[57];0
[57 60];0
[30];0
[57 60];0
[43 40 43];0
[51];0
[57 60];0
[57 60];0
[57 60 57];0
[57 60 57 60];0
[122];0
[];0
[125];0
[];0
[34 31 34 31];0
[57 60];0
[60 57 60 57 60];0
[57 60];0
[];0
[57 60 57];0
[27];0
[118];0
[];0
[57 60 34 31];0
[47 61 44 64 61 64];0
[57 60];0
[31];0
[122];0
[57 60];0
[57 60];0
[57 60];0
[57];0
[61 64];0
[];0
[57 60 57 60];0
[57 60];0
[57 60];0
[66];0
[57];0
[ 28 125  35];0
[118 121];0
[  5  14 125];0
[];0
[43 40 43];0
[57 60];0
[217 113 220];0
[57 60 57];0
[57 60 57 60];0
[];0
[];0
[60];0
[];0
[];0
[38 35];0
[57 60];0
[27 30];0
[57 60];0
[60 57 60];0
[43 40];0
[57 60];0
[ 30 122  27 125];0
[57 60];0
[];0
[69];0
[30];0
[57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[61];0
[57 60 57 60];0
[57];0
[];0
[118];0
[35 38];0
[];0
[57];0
[35 43 40 38];0
[31 34];0
[57 60];0
[57 60];0
[217];0
[30];0
[57 60 57];0
[43];0
[60];0
[122];0
[118];0
[57 60];0
[47];0
[57 60];0
[60];0
[40];0
[121];0
[57 60];0
[  8  17 118];0
[118];0
[];0
[];0
[60];0
[30];0
[57 60];0
[60 57 60];0
[66 34 69];0
[121 118 121 118];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[43];0
[34 31];0
[66];0
[60];0
[27];0
[43];0
[57];0
[57 60];0
[60 57 60];0
[57 60];0
[57 60];0
[30 27];0
[60];0
[69];0
[64 61 64];0
[57 60];0
[122];0
[30 27];0
[43 40];0
[ 27 125  30 122];0
[40];0
[34];0
[43 40];0
[57 60];0
[40];0
[57 60];0
[57 60 57 60];0
[31];0
[57 60 57];0
[38 35 38];0
[60];0
[60 57];0
[61 64];0
[31 34 31];0
[];0
[57 60];0
[];0
[35];0
[57 60];0
[60];0
[60 34 31];0
[18];0
[61 64];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60 57];0
[60];0
[57 60 57];0
[60 57];0
[57 60];0
[38];0
[];0
[57 60];0
[60 57 60];0
[36 27];0
[57 60];0
[57];0
[60];0
[38];0
[43 40];0
[];0
[57 60];0
[57 60];0
[60 57 60 57 60];0
[40 43];0
[];0
[];0
[57 60];0
[40 43];0
[57 60];0
[64 61];0
[57 60];0
[38];0
[57 60 57 60];0
[40 43];0
[57];0
[57 60];0
[57 60];0
[57 60];0
[];0
[57 60 57 60];0
[121 118];0
[38 35];0
[27];0
[];0
[];0
[57 60];0
[];0
[66];0
[];0
[57 60];0
[57];0
[57];0
[];0
[217 220 217 220];0
[38 34 31 35 38];0
[43 40];0
[40];0
[30];0
[];0
[];0
[31 34 57 31];0
[60];0
[40 43];0
[34 30];0
[61 64];0
[57 60 57 60];0
[];0
[43 40];0
[];0
[57 60];0
[57 60];0
[60];0
[38];0
[57 60];0
[57 60];0
[57 60 57 60];0
[57 60 57];0
[35];0
[57 60];0
[60 57 60];0
[];0
[31 57];0
[57 31 60];0
[57 60 57];0
[57 60];0
[57 60 57 60];0
[57 60];0
[];0
[57 60];0
[57 60];0
[ 27  69 125  31];0
[];0
[69];0
[57 60];0
[43];0
[57];0
[60];0
[60 57 60 57 60];0
[57 60];0
[];0
[57 60];0
[57];0
[217 220 217];0
[57 60];0
[60 57 60];0
[30 27 30];0
[57];0
[57 60];0
[57 60 57 60];0
[];0
[57 60];0
[57 60];0
[60];0
[30];0
[43];0
[ 27 125  31  66];0
[40 43];0
[66 69 66 69];0
[60 57];0
[57 60];0
[57 60];0
[43 40 43];0
[40];0
[60];0
[43];0
[47 44 61 64];0
[40 43];0
[57 60];0
[ 5 14];0
[];0
[];0
[60];0
[43 40];0
[43];0
[66];0
[116];0
[57 60];0
[207 204];0
[57 60];0
[57 60];0
[38];0
[57 60];0
[47];0
[];0
[ 38  33 122];0
[57];0
[57 60 57 60];0
[31];0
[31 57 60];0
[60 57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[57 60 57 60];0
[43];0
[57 60 57];0
[57 60 57 60];0
[43 40];0
[61 64 61 64];0
[57 60];0
[57 60];0
[57 60 57];0
[43 40];0
[57 60];0
[66];0
[57 60 57 60 57];0
[57 60 57 60];0
[60];0
[57 60 57];0
[57 60];0
[];0
[27];0
[57 60];0
[];0
[66];0
[121 118];0
[38 35 38];0
[118];0
[57 60 57];0
[60 57 60];0
[47];0
[57 60];0
[40 43];0
[43 40];0
[57 60];0
[];0
[57 60];0
[57 60];0
[57 60 57];0
[];0
[61 64 61];0
[121];0
[217 220];0
