model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix,quality_score
0,PVPCS_Active_Power_any-to-80_100-cnn1d-v512,2406,2405.0,2405,1.0,0.9995843724023276,0.00041562759767248546,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00041562759767248546,15.813,0.988,12.859409563409564,4.4311432381870235,4316.457,26434.0,2129.0,5735.0,8879.0,1239.0,0.6121677232788344,0.2707273652085453,0.6321258907363421,0.3790954415954416,0.36787410926365793,8452.0,"[[TN=8879, FP=5735], [FN=1239, TP=2129]]",0.3790954415954416
