555210,27,-1,555146,316056,183616,183616
605162,27,-1,605146,316056,183616,183616
655158,27,-1,655142,316056,183616,183616
805151,4,-1,805142,0,0,0
805277,5,-1,805142,183616,183616,0
805409,6,-1,805142,1,0,0
805585,7,-1,805142,183572,183572,0
805747,8,-1,805142,0,0,0
805896,9,-1,805142,1,0,0
806034,11,-1,805142,1,1,0
806155,13,-1,805142,1,0,0
806273,16,0,805142,1405142,1505142,698882
806503,17,0,805142,0,0,0
806624,20,0,805142,183536,183536,0
806119,12,-1,805142,0,0,0
905143,4,-1,905142,0,0,0
905265,5,-1,905142,183536,183536,0
905374,6,-1,905142,2,0,0
905510,7,-1,905142,183492,183492,0
905636,8,-1,905142,0,0,0
905737,9,-1,905142,1,0,0
905848,11,-1,905142,1,1,0
905933,12,-1,905142,0,0,0
1005143,4,-1,1005142,0,0,0
1005268,5,-1,1005142,183456,183456,0
1005375,6,-1,1005142,5,0,0
1005510,7,-1,1005142,183412,183412,0
1005639,8,-1,1005142,0,0,0
1005742,9,-1,1005142,1,0,0
1005856,11,-1,1005142,1,2,0
1005943,12,-1,1005142,0,0,0
1105143,4,-1,1105142,0,0,0
1105268,5,-1,1105142,183376,183376,0
1105375,6,-1,1105142,2,0,0
1105510,7,-1,1105142,183332,183332,0
1105639,8,-1,1105142,0,0,0
1105742,9,-1,1105142,1,0,0
1105856,11,-1,1105142,1,3,0
1105943,12,-1,1105142,0,0,0
1205143,4,-1,1205142,0,0,0
1205268,5,-1,1205142,183296,183296,0
1205379,6,-1,1205142,2,0,0
1205514,7,-1,1205142,183252,183252,0
1205643,8,-1,1205142,0,0,0
1205746,9,-1,1205142,1,0,0
1205860,11,-1,1205142,1,4,0
1205947,12,-1,1205142,0,0,0
1305143,4,-1,1305142,0,0,0
1305268,5,-1,1305142,183216,183216,0
1305379,6,-1,1305142,0,0,0
1405143,4,-1,1405142,0,0,0
1405268,5,-1,1405142,183216,183216,0
1405386,6,-1,1405142,2,0,0
1405521,7,-1,1405142,183172,183172,0
1405650,8,-1,1405142,0,0,0
1405754,9,-1,1405142,1,0,0
1405868,11,-1,1405142,1,5,0
1405956,12,-1,1405142,0,0,0
1406148,15,0,805142,0,0,0
1406374,18,0,805142,0,0,0
1407076,19,0,805142,0,0,0
1407332,24,0,805142,0,0,0
1407425,1,0,805142,2166136261,0,0
1407531,21,0,805142,183136,183136,0
1407647,25,0,805142,183136,183136,0
1407753,14,-1,805142,0,0,0
1407863,13,-1,905142,1,0,0
1407982,16,0,905142,1505142,1605142,197161
1408120,17,0,905142,0,0,0
1408241,20,0,905142,183156,183136,0
1505143,4,-1,1505142,0,0,0
1505279,5,-1,1505142,183156,183136,0
1505386,6,-1,1505142,1,0,0
1505520,7,-1,1505142,183108,183108,0
1505649,8,-1,1505142,0,0,0
1505752,9,-1,1505142,1,0,0
1505867,11,-1,1505142,1,5,0
1505954,12,-1,1505142,0,0,0
1506084,15,0,905142,0,0,0
1506208,18,0,905142,0,0,0
1522478,19,0,905142,0,0,0
1523292,24,0,905142,0,0,0
1523385,1,0,905142,755801111,0,0
1523488,21,0,905142,183072,183072,0
1523600,25,0,905142,183072,183072,0
1523703,14,-1,905142,0,0,0
1523804,13,-1,1005142,1,0,0
1523924,16,0,1005142,1605142,1705142,181218
1524064,17,0,1005142,0,0,0
1524188,20,0,1005142,183108,183072,0
1605143,4,-1,1605142,0,0,0
1605279,5,-1,1605142,183108,183072,0
1605386,6,-1,1605142,3,0,0
1605520,7,-1,1605142,183056,183056,0
1605650,8,-1,1605142,0,0,0
1605753,9,-1,1605142,1,0,0
1605867,11,-1,1605142,1,5,0
1605955,12,-1,1605142,0,0,0
1606084,15,0,1005142,0,0,0
1606253,18,0,1005142,0,0,0
1622284,19,0,1005142,0,0,0
1623099,24,0,1005142,0,0,0
1623212,1,0,1005142,268345112,0,0
1623316,21,0,1005142,183020,183020,0
1623429,25,0,1005142,183020,183020,0
1623533,14,-1,1005142,0,0,0
1623636,13,-1,1105142,1,0,0
1623752,16,0,1105142,1705142,1805142,181391
1623893,17,0,1105142,0,0,0
1624008,20,0,1105142,183056,183020,0
1705143,4,-1,1705142,0,0,0
1705279,5,-1,1705142,183056,183020,0
1705390,6,-1,1705142,4,0,0
1705523,7,-1,1705142,183004,183004,0
1705653,8,-1,1705142,0,0,0
1705756,9,-1,1705142,1,0,0
1705871,11,-1,1705142,1,5,0
1705958,12,-1,1705142,0,0,0
1706087,15,0,1105142,0,0,0
1706257,18,0,1105142,0,0,0
1722356,19,0,1105142,0,0,0
1723211,24,0,1105142,0,0,0
1723305,1,0,1105142,1539062099,0,0
1723410,21,0,1105142,182968,182968,0
1723523,25,0,1105142,182968,182968,0
1723627,14,-1,1105142,0,0,0
1723730,13,-1,1205142,1,0,0
1723846,16,0,1205142,1805142,1905142,181297
1723985,17,0,1205142,0,0,0
1724101,20,0,1205142,183004,182968,0
1805143,4,-1,1805142,0,0,0
1805279,5,-1,1805142,183004,182968,0
1805386,6,-1,1805142,3,0,0
1805520,7,-1,1805142,182952,182952,0
1805650,8,-1,1805142,0,0,0
1805753,9,-1,1805142,1,0,0
1805867,11,-1,1805142,1,5,0
1805955,12,-1,1805142,0,0,0
1806084,15,0,1205142,0,0,0
1806253,18,0,1205142,0,0,0
1822288,19,0,1205142,0,0,0
1823103,24,0,1205142,0,0,0
1823206,1,0,1205142,268345112,0,0
1823311,21,0,1205142,182916,182916,0
1823424,25,0,1205142,182916,182916,0
1823528,14,-1,1205142,0,0,0
1823631,13,-1,1405142,1,0,0
1823747,16,0,1405142,2005142,2105142,281396
1823889,17,0,1405142,0,0,0
1824004,20,0,1405142,182952,182916,0
1905143,4,-1,1905142,0,0,0
1905268,5,-1,1905142,182952,182916,0
1905375,6,-1,1905142,0,0,0
2005143,4,-1,2005142,0,0,0
2005279,5,-1,2005142,182952,182916,0
2005390,6,-1,2005142,2,0,0
2005523,7,-1,2005142,182900,182900,0
2005653,8,-1,2005142,0,0,0
2005757,9,-1,2005142,1,0,0
2005871,11,-1,2005142,1,5,0
2005959,12,-1,2005142,0,0,0
2006088,15,0,1405142,0,0,0
2006258,18,0,1405142,0,0,0
2022319,19,0,1405142,0,0,0
2023165,24,0,1405142,0,0,0
2023257,1,0,1405142,1676973560,0,0
2023364,21,0,1405142,182864,182864,0
2023477,25,0,1405142,182864,182864,0
2023581,14,-1,1405142,0,0,0
2023684,13,-1,1505142,1,0,0
2023800,16,0,1505142,2105142,2205142,181343
2023939,17,0,1505142,0,0,0
2024055,20,0,1505142,182900,182864,0
2105143,4,-1,2105142,0,0,0
2105279,5,-1,2105142,182900,182864,0
2105390,6,-1,2105142,3,0,0
2105534,7,-1,2105142,182892,182848,0
2105663,8,-1,2105142,0,0,0
2105766,9,-1,2105142,1,0,0
2105882,11,-1,2105142,1,5,0
2105969,12,-1,2105142,0,0,0
2106098,15,0,1505142,0,0,0
2106266,18,0,1505142,0,0,0
2122296,19,0,1505142,0,0,0
2123114,24,0,1505142,0,0,0
2123229,1,0,1505142,268345112,0,0
2123333,21,0,1505142,182848,182848,0
2123446,25,0,1505142,182848,182848,0
2123550,14,-1,1505142,0,0,0
2123653,13,-1,1605142,1,0,0
