n_tu,sys_cycle_worst_ms,sys_cycle_process_max_ms,sys_cycle_mean_ms,sys_cycle_median_ms,sys_cycle_max_ms,sys_cycle_std_ms
23754,0.887,0.887,0.7918545508124947,0.794,0.887,0.013553983498638547
