model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,FC_Active_Power_any-to-80_100-cnn1d-v517,17867,17866.0,17866,1.0,0.999944030894946,5.596910505401019e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.596910505401019e-05,18.943,1.03,18.19464905406918,2.516086714891771,4319.234,17865.0,1.0,226.0,17569.0,69.0,0.9834872656031346,0.004405286343612335,0.014285714285714285,0.006734006734006734,0.9857142857142858,1.0,"[[TN=17569, FP=226], [FN=69, TP=1]]"
