567182,27,-1,567118,316056,167232,167232
617134,27,-1,617117,316056,167232,167232
667130,27,-1,667114,316056,167232,167232
817123,4,-1,817113,0,0,0
817245,5,-1,817113,167232,167232,0
817365,6,-1,817113,1,0,0
817533,7,-1,817113,167188,167188,0
817688,8,-1,817113,0,0,0
817821,9,-1,817113,2,0,0
817947,11,-1,817113,2,1,0
818020,12,-1,817113,0,0,0
818121,13,-1,817113,2,0,0
818232,16,0,817113,1417113,1439113,620894
818358,17,0,817113,0,0,0
818563,20,0,817113,167120,167120,0
917115,4,-1,917113,0,0,0
917237,5,-1,917113,167120,167120,0
917334,6,-1,917113,3,0,0
917458,7,-1,917113,167076,167076,0
917573,8,-1,917113,0,0,0
917662,9,-1,917113,2,0,0
917762,11,-1,917113,2,1,0
917835,12,-1,917113,0,0,0
1017115,4,-1,1017113,0,0,0
1017236,5,-1,1017113,167008,167008,0
1017335,6,-1,1017113,2,0,0
1017462,7,-1,1017113,166964,166964,0
1017579,8,-1,1017113,0,0,0
1017671,9,-1,1017113,2,0,0
1017773,11,-1,1017113,2,2,0
1017860,12,-1,1017113,0,0,0
1117115,4,-1,1117113,0,0,0
1117236,5,-1,1117113,166896,166896,0
1117335,6,-1,1117113,2,0,0
1117462,7,-1,1117113,166852,166852,0
1117579,8,-1,1117113,0,0,0
1117671,9,-1,1117113,2,0,0
1117773,11,-1,1117113,2,3,0
1117860,12,-1,1117113,0,0,0
1217115,4,-1,1217113,0,0,0
1217236,5,-1,1217113,166784,166784,0
1217339,6,-1,1217113,2,0,0
1217465,7,-1,1217113,166740,166740,0
1217587,8,-1,1217113,0,0,0
1217683,9,-1,1217113,2,0,0
1217785,11,-1,1217113,2,4,0
1217866,12,-1,1217113,0,0,0
1317115,4,-1,1317113,0,0,0
1317236,5,-1,1317113,166672,166672,0
1317331,6,-1,1317113,0,0,0
1417115,4,-1,1417113,0,0,0
1417236,5,-1,1417113,166672,166672,0
1417346,6,-1,1417113,3,0,0
1417469,7,-1,1417113,166628,166628,0
1417591,8,-1,1417113,0,0,0
1417687,9,-1,1417113,2,0,0
1417789,11,-1,1417113,2,5,0
1417878,12,-1,1417113,0,0,0
1418051,15,0,817113,0,0,0
1418277,18,0,817113,0,0,0
1418969,19,0,817113,0,0,0
1419211,24,0,817113,0,0,0
1419304,1,0,817113,2166136261,0,0
1419398,21,0,817113,166560,166560,0
1419502,25,0,817113,166560,166560,0
1419607,16,1,817113,1439113,1465113,45507
1419736,17,1,817113,0,0,0
1419826,20,1,817113,166560,166560,0
1439279,15,1,817113,0,0,0
1439395,18,1,817113,0,0,0
1439516,19,1,817113,0,0,0
1439657,24,1,817113,0,0,0
1439738,1,1,817113,2166136261,0,0
1439828,21,1,817113,166560,166560,0
1439928,25,1,817113,166560,166560,0
1440022,14,-1,817113,0,0,0
1440128,13,-1,917113,2,0,0
1440240,16,0,917113,1517113,1539113,98874
1440369,17,0,917113,0,0,0
1440471,20,0,917113,166612,166560,0
1517115,4,-1,1517113,0,0,0
1517244,5,-1,1517113,166612,166560,0
1517339,6,-1,1517113,1,0,0
1517461,7,-1,1517113,166560,166560,0
1517582,8,-1,1517113,0,0,0
1517678,9,-1,1517113,2,0,0
1517781,11,-1,1517113,2,5,0
1517861,12,-1,1517113,0,0,0
1517978,15,0,917113,0,0,0
1518082,18,0,917113,0,0,0
1534424,19,0,917113,0,0,0
1535231,24,0,917113,0,0,0
1535324,1,0,917113,772578730,1,0
1535413,21,0,917113,166492,166492,0
1535513,25,0,917113,166492,166492,0
1535617,16,1,917113,1539113,1565113,29497
1535746,17,1,917113,0,0,0
1535837,20,1,917113,166492,166492,0
1539279,15,1,917113,0,0,0
1539443,18,1,917113,0,0,0
1560398,19,1,917113,0,0,0
1561249,24,1,917113,0,0,0
1561343,1,1,917113,772578730,0,0
1561432,21,1,917113,166492,166492,0
1561532,25,1,917113,166492,166492,0
1561623,14,-1,917113,0,0,0
1561713,13,-1,1017113,2,0,0
1561821,16,0,1017113,1617113,1639113,77293
1561951,17,0,1017113,0,0,0
1562055,20,0,1017113,166560,166492,0
1617115,4,-1,1617113,0,0,0
1617245,5,-1,1617113,166560,166492,0
1617340,6,-1,1617113,6,0,0
1617463,7,-1,1617113,166516,166492,0
1617583,8,-1,1617113,0,0,0
1617679,9,-1,1617113,2,0,0
1617781,11,-1,1617113,2,5,0
1617860,12,-1,1617113,0,0,0
1617978,15,0,1017113,0,0,0
1618127,18,0,1017113,0,0,0
1634423,19,0,1017113,0,0,0
1635231,24,0,1017113,0,0,0
1635324,1,0,1017113,3760572953,1,0
1635415,21,0,1017113,166448,166448,0
1635517,25,0,1017113,166448,166448,0
1635622,16,1,1017113,1639113,1665113,29492
1635753,17,1,1017113,0,0,0
1635845,20,1,1017113,166448,166448,0
1639281,15,1,1017113,0,0,0
1639446,18,1,1017113,0,0,0
1660428,19,1,1017113,0,0,0
1661228,24,1,1017113,0,0,0
1661320,1,1,1017113,3760572953,0,0
1661412,21,1,1017113,166448,166448,0
1661513,25,1,1017113,166448,166448,0
1661605,14,-1,1017113,0,0,0
1661696,13,-1,1117113,2,0,0
1661804,16,0,1117113,1717113,1739113,77310
1661934,17,0,1117113,0,0,0
1662038,20,0,1117113,166516,166448,0
1717115,4,-1,1717113,0,0,0
1717245,5,-1,1717113,166516,166448,0
1717340,6,-1,1717113,3,0,0
1717462,7,-1,1717113,166464,166448,0
1717584,8,-1,1717113,0,0,0
1717680,9,-1,1717113,2,0,0
1717782,11,-1,1717113,2,5,0
1717861,12,-1,1717113,0,0,0
1717979,15,0,1117113,0,0,0
1718120,18,0,1117113,0,0,0
1734430,19,0,1117113,0,0,0
1735235,24,0,1117113,0,0,0
1735328,1,0,1117113,4275906533,1,0
1735420,21,0,1117113,166396,166396,0
1735521,25,0,1117113,166396,166396,0
1735626,16,1,1117113,1739113,1765113,29488
1735757,17,1,1117113,0,0,0
1735849,20,1,1117113,166396,166396,0
1739281,15,1,1117113,0,0,0
1739446,18,1,1117113,0,0,0
1760424,19,1,1117113,0,0,0
1761224,24,1,1117113,0,0,0
1761316,1,1,1117113,4275906533,0,0
1761408,21,1,1117113,166396,166396,0
1761509,25,1,1117113,166396,166396,0
1761601,14,-1,1117113,0,0,0
1761692,13,-1,1217113,2,0,0
1761800,16,0,1217113,1817113,1839113,77314
1761931,17,0,1217113,0,0,0
1762035,20,0,1217113,166464,166396,0
1817115,4,-1,1817113,0,0,0
1817246,5,-1,1817113,166464,166396,0
1817341,6,-1,1817113,2,0,0
1817463,7,-1,1817113,166408,166396,0
1817585,8,-1,1817113,0,0,0
1817681,9,-1,1817113,2,0,0
1817783,11,-1,1817113,2,5,0
1817863,12,-1,1817113,0,0,0
1817980,15,0,1217113,0,0,0
1818121,18,0,1217113,0,0,0
1834436,19,0,1217113,0,0,0
1835244,24,0,1217113,0,0,0
1835336,1,0,1217113,4292604838,1,0
1835428,21,0,1217113,166340,166340,0
1835529,25,0,1217113,166340,166340,0
1835635,16,1,1217113,1839113,1865113,29479
1835765,17,1,1217113,0,0,0
1835858,20,1,1217113,166340,166340,0
1839280,15,1,1217113,0,0,0
1839445,18,1,1217113,0,0,0
1860428,19,1,1217113,0,0,0
1861228,24,1,1217113,0,0,0
1861320,1,1,1217113,4292604838,0,0
1861412,21,1,1217113,166340,166340,0
1861513,25,1,1217113,166340,166340,0
1861605,14,-1,1217113,0,0,0
1861696,13,-1,1417113,2,0,0
1861804,16,0,1417113,2017113,2039113,177310
1861936,17,0,1417113,0,0,0
1862040,20,0,1417113,166408,166340,0
1917115,4,-1,1917113,0,0,0
1917236,5,-1,1917113,166408,166340,0
1917335,6,-1,1917113,2,0,0
1917456,7,-1,1917113,166356,166340,0
1917579,8,-1,1917113,0,0,0
1917674,9,-1,1917113,2,0,0
1917775,11,-1,1917113,2,5,0
1917860,12,-1,1917113,0,0,0
2017115,4,-1,2017113,0,0,0
2017247,5,-1,2017113,166288,166288,0
2017346,6,-1,2017113,4,0,0
2017469,7,-1,2017113,166244,166244,0
2017591,8,-1,2017113,0,0,0
2017687,9,-1,2017113,2,0,0
2017789,11,-1,2017113,2,6,0
2017878,12,-1,2017113,0,0,0
2017995,15,0,1417113,0,0,0
2018136,18,0,1417113,0,0,0
2034436,19,0,1417113,0,0,0
2035244,24,0,1417113,0,0,0
2035336,1,0,1417113,268345112,0,0
2035426,21,0,1417113,166176,166176,0
2035528,25,0,1417113,166176,166176,0
2035633,16,1,1417113,2039113,2065113,29481
2035764,17,1,1417113,0,0,0
2035856,20,1,1417113,166176,166176,0
2039281,15,1,1417113,0,0,0
2039446,18,1,1417113,0,0,0
2060424,19,1,1417113,0,0,0
2061224,24,1,1417113,0,0,0
2061316,1,1,1417113,268345112,0,0
2061406,21,1,1417113,166176,166176,0
2061508,25,1,1417113,166176,166176,0
2061600,14,-1,1417113,0,0,0
2061691,13,-1,1517113,2,0,0
2061799,16,0,1517113,2117113,2139113,77315
2061930,17,0,1517113,0,0,0
2062033,20,0,1517113,166244,166176,0
2117115,4,-1,2117113,0,0,0
2117246,5,-1,2117113,166244,166176,0
2117341,6,-1,2117113,2,0,0
2117474,7,-1,2117113,166244,166176,0
2117594,8,-1,2117113,0,0,0
2117690,9,-1,2117113,2,0,0
2117792,11,-1,2117113,2,6,0
2117876,12,-1,2117113,0,0,0
2117994,15,0,1517113,0,0,0
2118135,18,0,1517113,0,0,0
2134443,19,0,1517113,0,0,0
2135252,24,0,1517113,0,0,0
2135345,1,0,1517113,1342627868,1,0
2135436,21,0,1517113,166176,166176,0
2135537,25,0,1517113,166176,166176,0
2135643,16,1,1517113,2139113,2165113,29471
2135773,17,1,1517113,0,0,0
2135872,20,1,1517113,166176,166176,0
2139280,15,1,1517113,0,0,0
2139445,18,1,1517113,0,0,0
2160430,19,1,1517113,0,0,0
2161231,24,1,1517113,0,0,0
2161324,1,1,1517113,1342627868,0,0
2161415,21,1,1517113,166176,166176,0
2161517,25,1,1517113,166176,166176,0
2161609,14,-1,1517113,0,0,0
2161701,13,-1,1617113,2,0,0
2161810,16,0,1617113,2217113,2239113,77303
2161941,17,0,1617113,0,0,0
2162045,20,0,1617113,166244,166176,0
2217115,4,-1,2217113,0,0,0
2217245,5,-1,2217113,166244,166176,0
2217344,6,-1,2217113,2,0,0
2217476,7,-1,2217113,166244,166176,0
2217598,8,-1,2217113,0,0,0
2217694,9,-1,2217113,2,0,0
2217795,11,-1,2217113,2,6,0
2217875,12,-1,2217113,0,0,0
2217992,15,0,1617113,0,0,0
2218133,18,0,1617113,0,0,0
2234423,19,0,1617113,0,0,0
2235231,24,0,1617113,0,0,0
2235324,1,0,1617113,1007465396,1,0
2235415,21,0,1617113,166176,166176,0
2235517,25,0,1617113,166176,166176,0
2235622,16,1,1617113,2239113,2265113,29492
2235752,17,1,1617113,0,0,0
2235844,20,1,1617113,166176,166176,0
2239281,15,1,1617113,0,0,0
2239446,18,1,1617113,0,0,0
2260411,19,1,1617113,0,0,0
2261271,24,1,1617113,0,0,0
2261365,1,1,1617113,1007465396,0,0
2261457,21,1,1617113,166176,166176,0
2261558,25,1,1617113,166176,166176,0
2261650,14,-1,1617113,0,0,0
2261742,13,-1,1717113,2,0,0
2261851,16,0,1717113,2317113,2339113,77263
2261981,17,0,1717113,0,0,0
2262085,20,0,1717113,166244,166176,0
2317115,4,-1,2317113,0,0,0
2317245,5,-1,2317113,166244,166176,0
2317340,6,-1,2317113,1,0,0
2317472,7,-1,2317113,166244,166176,0
2317594,8,-1,2317113,0,0,0
2317690,9,-1,2317113,2,0,0
2317792,11,-1,2317113,2,6,0
2317876,12,-1,2317113,0,0,0
2317994,15,0,1717113,0,0,0
2318135,18,0,1717113,0,0,0
2323786,19,0,1717113,0,0,0
2324225,24,0,1717113,0,0,0
2324314,1,0,1717113,3388663475,0,0
2324405,21,0,1717113,166176,166176,0
2324506,25,0,1717113,166176,166176,0
2324612,16,1,1717113,2339113,2365113,40502
2324742,17,1,1717113,0,0,0
2324834,20,1,1717113,166176,166176,0
2339280,15,1,1717113,0,0,0
2339417,18,1,1717113,0,0,0
2344086,19,1,1717113,0,0,0
2344580,24,1,1717113,0,0,0
2344668,1,1,1717113,3388663475,0,0
2344760,21,1,1717113,166176,166176,0
2344867,25,1,1717113,166176,166176,0
2344959,14,-1,1717113,0,0,0
2345051,13,-1,1817113,2,0,0
