model_id,model_name,tu,model_begin_ts,plan_start_us,plan_deadline_us,inf_start_ts,inf_end_ts,wdg_fire_ts,model_end_ts,pred_result_ts,outcome,infer_time_us,process_time_us,post_time_us,start_error_us,end_error_us,heap_before_inf,heap_after_inf,heap_after_post,heap_after_wdg,heap_min_before_inf,heap_min_after_inf,heap_min_after_post,heap_min_after_wdg,heap_delta_inf_free,heap_delta_post_free,fingerprint,predicted,has_prediction_result,has_offload_result,has_urgent_result
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,150057,750911.0,750057.0,850057.0,751130.0,751826.0,,752017.0,752118.0,ok,696.0,1106.0,191.0,1073.0,,241080.0,240600.0,240600.0,,241080.0,240600.0,240600.0,,-480.0,0.0,2166136261.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,250057,850911.0,850057.0,950057.0,851014.0,857064.0,,857685.0,857790.0,ok,6050.0,6774.0,621.0,957.0,,240620.0,240536.0,240536.0,,240600.0,240536.0,240536.0,,-84.0,0.0,3222007936.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,350057,950907.0,950057.0,1050057.0,951042.0,955329.0,,955956.0,956063.0,ok,4287.0,5049.0,627.0,985.0,,240572.0,240484.0,240484.0,,240536.0,240484.0,240484.0,,-88.0,0.0,588024921.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,450057,1050937.0,1050057.0,1150057.0,1051069.0,1055472.0,,1056144.0,1056242.0,ok,4403.0,5207.0,672.0,1012.0,,240520.0,240432.0,240432.0,,240484.0,240432.0,240432.0,,-88.0,0.0,4089007744.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,550057,1150937.0,1150057.0,1250057.0,1151069.0,1155353.0,,1155976.0,1156078.0,ok,4284.0,5039.0,623.0,1012.0,,240468.0,240380.0,240380.0,,240432.0,240380.0,240380.0,,-88.0,0.0,3222007936.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,650057,1250937.0,1250057.0,1350057.0,1251069.0,1255474.0,,1256145.0,1256243.0,ok,4405.0,5208.0,671.0,1012.0,,240416.0,240328.0,240328.0,,240380.0,240328.0,240328.0,,-88.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,750057,1350937.0,1350057.0,1450057.0,1351069.0,1355353.0,,1355983.0,1356084.0,ok,4284.0,5046.0,630.0,1012.0,,240364.0,240276.0,240276.0,,240328.0,240276.0,240276.0,,-88.0,0.0,655135397.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,850057,1450953.0,1450057.0,1550057.0,1451090.0,1455487.0,,1456158.0,1456256.0,ok,4397.0,5205.0,671.0,1033.0,,240312.0,240260.0,240260.0,,240276.0,240260.0,240260.0,,-52.0,0.0,2399145646.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,950057,1550941.0,1550057.0,1650057.0,1551073.0,1555353.0,,1555982.0,1556084.0,ok,4280.0,5041.0,629.0,1016.0,,240296.0,240244.0,240244.0,,240260.0,240244.0,240244.0,,-52.0,0.0,3222007936.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1050057,1650942.0,1650057.0,1750057.0,1651079.0,1655474.0,,1656145.0,1656243.0,ok,4395.0,5203.0,671.0,1022.0,,240280.0,240228.0,240228.0,,240244.0,240228.0,240228.0,,-52.0,0.0,2916410328.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1150057,1750942.0,1750057.0,1850057.0,1751079.0,1755360.0,,1755986.0,1756096.0,ok,4281.0,5044.0,626.0,1022.0,,240264.0,240212.0,240212.0,,240228.0,240212.0,240212.0,,-52.0,0.0,755801111.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1250057,1850940.0,1850057.0,1950057.0,1851073.0,1855474.0,,1856145.0,1856243.0,ok,4401.0,5205.0,671.0,1016.0,,240248.0,240196.0,240196.0,,240212.0,240196.0,240196.0,,-52.0,0.0,1322549491.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1350057,1950942.0,1950057.0,2050057.0,1951079.0,1955360.0,,1955986.0,1956096.0,ok,4281.0,5044.0,626.0,1022.0,,240232.0,240180.0,240180.0,,240196.0,240180.0,240180.0,,-52.0,0.0,4161554600.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1450057,2050941.0,2050057.0,2150057.0,2051074.0,2055474.0,,2056145.0,2056243.0,ok,4400.0,5204.0,671.0,1017.0,,240216.0,240164.0,240164.0,,240180.0,240164.0,240164.0,,-52.0,0.0,957132539.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1550057,2150943.0,2150057.0,2250057.0,2151080.0,2155361.0,,2155986.0,2156097.0,ok,4281.0,5043.0,625.0,1023.0,,240208.0,240176.0,240176.0,,240164.0,240164.0,240164.0,,-32.0,0.0,588024921.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1650057,2250953.0,2250057.0,2350057.0,2251092.0,2255487.0,,2256158.0,2256256.0,ok,4395.0,5205.0,671.0,1035.0,,240220.0,240192.0,240192.0,,240164.0,240164.0,240164.0,,-28.0,0.0,1166825766.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1750057,2350941.0,2350057.0,2450057.0,2351074.0,2355353.0,,2355984.0,2356086.0,ok,4279.0,5043.0,631.0,1017.0,,240236.0,240208.0,240208.0,,240164.0,240164.0,240164.0,,-28.0,0.0,651817588.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1850057,2450941.0,2450057.0,2550057.0,2451074.0,2455474.0,,2456145.0,2456243.0,ok,4400.0,5204.0,671.0,1017.0,,240252.0,240224.0,240224.0,,240164.0,240164.0,240164.0,,-28.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,1950057,2550941.0,2550057.0,2650057.0,2551074.0,2555361.0,,2555986.0,2556096.0,ok,4287.0,5045.0,625.0,1017.0,,240268.0,240240.0,240240.0,,240164.0,240164.0,240164.0,,-28.0,0.0,655135397.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2050057,2650941.0,2650057.0,2750057.0,2651074.0,2655474.0,,2656145.0,2656243.0,ok,4400.0,5204.0,671.0,1017.0,,240284.0,240256.0,240256.0,,240164.0,240164.0,240164.0,,-28.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2150057,2750414.0,2750057.0,2850057.0,2750547.0,2754832.0,,2755452.0,2755549.0,ok,4285.0,5038.0,620.0,490.0,,240300.0,240300.0,240300.0,,240164.0,240164.0,240164.0,,0.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2250057,2850941.0,2850057.0,2950057.0,2851079.0,2855480.0,,2856154.0,2856252.0,ok,4401.0,5213.0,674.0,1022.0,,240336.0,240360.0,240360.0,,240164.0,240164.0,240164.0,,24.0,0.0,1007465396.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2350057,2950937.0,2950057.0,3050057.0,2951070.0,2955353.0,,2955984.0,2956086.0,ok,4283.0,5047.0,631.0,1013.0,,240396.0,240364.0,240364.0,,240164.0,240164.0,240164.0,,-32.0,0.0,651817588.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2450057,3050938.0,3050057.0,3150057.0,3051071.0,3055474.0,,3056145.0,3056243.0,ok,4403.0,5207.0,671.0,1014.0,,240400.0,240364.0,240364.0,,240164.0,240164.0,240164.0,,-36.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2550057,3150922.0,3150057.0,3250057.0,3151059.0,3155340.0,,3155968.0,3156070.0,ok,4281.0,5046.0,628.0,1002.0,,240400.0,240364.0,240364.0,,240164.0,240164.0,240164.0,,-36.0,0.0,2153902349.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2650057,3250923.0,3250057.0,3350057.0,3251060.0,3255454.0,,3256127.0,3256225.0,ok,4394.0,5204.0,673.0,1003.0,,240400.0,240364.0,240364.0,,240164.0,240164.0,240164.0,,-36.0,0.0,651817588.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,2850057,3450422.0,3450057.0,3550057.0,3450559.0,3454841.0,,3455461.0,3455559.0,ok,4282.0,5039.0,620.0,502.0,,240400.0,248250058.0,,,240164.0,4.0,,,248009658.0,,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,7750057,8350910.0,,,8351047.0,8355329.0,,8355956.0,8356067.0,ok,4282.0,5046.0,627.0,,,,240364.0,240364.0,,,240164.0,240164.0,,,0.0,4228665076.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,7850057,8450411.0,8450057.0,8550057.0,8450545.0,8454944.0,,8455564.0,8455666.0,ok,4399.0,5153.0,620.0,488.0,,240412.0,240412.0,240412.0,,240164.0,240164.0,240164.0,,0.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,7950057,8550937.0,8550057.0,8650057.0,8551071.0,8555360.0,,8555991.0,8556101.0,ok,4289.0,5054.0,631.0,1014.0,,240448.0,240408.0,240408.0,,240164.0,240164.0,240164.0,,-40.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8050057,8650937.0,8650057.0,8750057.0,8651071.0,8655474.0,,8656149.0,8656247.0,ok,4403.0,5212.0,675.0,1014.0,,240452.0,240424.0,240424.0,,240164.0,240164.0,240164.0,,-28.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8150057,8750926.0,8750057.0,8850057.0,8751059.0,8755349.0,,8755976.0,8756078.0,ok,4290.0,5050.0,627.0,1002.0,,240460.0,240368.0,240368.0,,240164.0,240164.0,240164.0,,-92.0,0.0,3339451269.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8250057,8850939.0,8850057.0,8950057.0,8851073.0,8855474.0,,8856149.0,8856247.0,ok,4401.0,5210.0,675.0,1016.0,,240408.0,240376.0,240376.0,,240164.0,240164.0,240164.0,,-32.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8350057,8950938.0,8950057.0,9050057.0,8951072.0,8955353.0,,8955984.0,8956086.0,ok,4281.0,5046.0,631.0,1015.0,,240412.0,240316.0,240316.0,,240164.0,240164.0,240164.0,,-96.0,0.0,2715293776.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8550057,9150909.0,9150057.0,9250057.0,9151046.0,9155448.0,,9156123.0,9156221.0,ok,4402.0,5214.0,675.0,989.0,,240352.0,240288.0,240288.0,,240164.0,240164.0,240164.0,,-64.0,0.0,755801111.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8650057,9250937.0,9250057.0,9350057.0,9251071.0,9255353.0,,9255984.0,9256086.0,ok,4282.0,5047.0,631.0,1014.0,,240324.0,240292.0,240292.0,,240164.0,240164.0,240164.0,,-32.0,0.0,957132539.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8750057,9350953.0,9350057.0,9450057.0,9351092.0,9355487.0,,9356158.0,9356256.0,ok,4395.0,5205.0,671.0,1035.0,,240328.0,240284.0,240284.0,,240164.0,240164.0,240164.0,,-44.0,0.0,772578730.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8850057,9450937.0,9450057.0,9550057.0,9451071.0,9455353.0,,9455984.0,9456086.0,ok,4282.0,5047.0,631.0,1014.0,,240324.0,240280.0,240280.0,,240164.0,240164.0,240164.0,,-44.0,0.0,1279907088.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,8950057,9550938.0,9550057.0,9650057.0,9551071.0,9555474.0,,9556145.0,9556243.0,ok,4403.0,5207.0,671.0,1014.0,,240316.0,240256.0,240256.0,,240164.0,240164.0,240164.0,,-60.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9050057,9650938.0,9650057.0,9750057.0,9651072.0,9655360.0,,9655986.0,9656096.0,ok,4288.0,5048.0,626.0,1015.0,,240292.0,240248.0,240248.0,,240164.0,240164.0,240164.0,,-44.0,0.0,1322549491.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9150057,9750411.0,9750057.0,9850057.0,9750545.0,9754944.0,,9755564.0,9755665.0,ok,4399.0,5153.0,620.0,488.0,,240284.0,240284.0,240284.0,,240164.0,240164.0,240164.0,,0.0,0.0,1322549491.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9250057,9850938.0,9850057.0,9950057.0,9851072.0,9855360.0,,9855986.0,9856096.0,ok,4288.0,5048.0,626.0,1015.0,,240320.0,240280.0,240280.0,,240164.0,240164.0,240164.0,,-40.0,0.0,1007465396.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9350057,9950937.0,9950057.0,10050057.0,9951071.0,9955474.0,,9956150.0,9956248.0,ok,4403.0,5213.0,676.0,1014.0,,240316.0,240272.0,240272.0,,240164.0,240164.0,240164.0,,-44.0,0.0,4044111267.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9450057,10050954.0,10050057.0,10150057.0,10051095.0,10055379.0,,10056007.0,10056121.0,ok,4284.0,5053.0,628.0,1038.0,,240308.0,240280.0,240280.0,,240164.0,240164.0,240164.0,,-28.0,0.0,4077666505.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9550057,10150953.0,10150057.0,10250057.0,10151093.0,10155487.0,,10156162.0,10156265.0,ok,4394.0,5209.0,675.0,1036.0,,240320.0,240284.0,240284.0,,240164.0,240164.0,240164.0,,-36.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9650057,10250955.0,10250057.0,10350057.0,10251095.0,10255379.0,,10256003.0,10256120.0,ok,4284.0,5048.0,624.0,1038.0,,240328.0,240308.0,240308.0,,240164.0,240164.0,240164.0,,-20.0,0.0,1421072133.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9850057,10450924.0,10450057.0,10550057.0,10451059.0,10455466.0,,10456140.0,10456244.0,ok,4407.0,5216.0,674.0,1002.0,,240344.0,240276.0,240276.0,,240164.0,240164.0,240164.0,,-68.0,0.0,1856848942.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,9950057,10550955.0,10550057.0,10650057.0,10551096.0,10555379.0,,10556007.0,10556121.0,ok,4283.0,5052.0,628.0,1039.0,,240312.0,240272.0,240272.0,,240164.0,240164.0,240164.0,,-40.0,0.0,2399145646.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10050057,10650419.0,10650057.0,10750057.0,10650555.0,10654964.0,,10655590.0,10655692.0,ok,4409.0,5171.0,626.0,498.0,,240308.0,240308.0,240308.0,,240164.0,240164.0,240164.0,,0.0,0.0,651817588.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10150057,10750954.0,10750057.0,10850057.0,10751096.0,10755379.0,,10756012.0,10756123.0,ok,4283.0,5058.0,633.0,1039.0,,240344.0,240352.0,240352.0,,240164.0,240164.0,240164.0,,8.0,0.0,4228665076.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10250057,10850419.0,10850057.0,10950057.0,10850555.0,10854964.0,,10855590.0,10855692.0,ok,4409.0,5171.0,626.0,498.0,,240392.0,240392.0,240392.0,,240164.0,240164.0,240164.0,,0.0,0.0,191722543.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10350057,10950961.0,10950057.0,11050057.0,10951104.0,10955391.0,,10956024.0,10956148.0,ok,4287.0,5063.0,633.0,1047.0,,240428.0,240460.0,240460.0,,240164.0,240164.0,240164.0,,32.0,0.0,3884369373.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10450057,11050941.0,11050057.0,11150057.0,11051081.0,11055480.0,,11056154.0,11056257.0,ok,4399.0,5213.0,674.0,1024.0,,240496.0,240412.0,240412.0,,240164.0,240164.0,240164.0,,-84.0,0.0,1322549491.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10550057,11150955.0,11150057.0,11250057.0,11151097.0,11155379.0,,11156012.0,11156123.0,ok,4282.0,5057.0,633.0,1040.0,,240448.0,240416.0,240416.0,,240164.0,240164.0,240164.0,,-32.0,0.0,1322549491.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10750057,11350922.0,11350057.0,11450057.0,11351062.0,11355466.0,,11356140.0,11356243.0,ok,4404.0,5218.0,674.0,1005.0,,240444.0,240372.0,240372.0,,240164.0,240164.0,240164.0,,-72.0,0.0,2432113510.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,10950057,11550926.0,11550057.0,11650057.0,11551062.0,11555353.0,,11555986.0,11556096.0,ok,4291.0,5060.0,633.0,1005.0,,240416.0,240336.0,240336.0,,240164.0,240164.0,240164.0,,-80.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11050057,11650954.0,11650057.0,11750057.0,11651095.0,11655501.0,,11656133.0,11656235.0,ok,4406.0,5179.0,632.0,1038.0,,240372.0,240336.0,240336.0,,240164.0,240164.0,240164.0,,-36.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11150057,11750954.0,11750057.0,11850057.0,11751095.0,11755379.0,,11756012.0,11756123.0,ok,4284.0,5058.0,633.0,1038.0,,240372.0,240328.0,240328.0,,240164.0,240164.0,240164.0,,-44.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11250057,11850954.0,11850057.0,11950057.0,11851095.0,11855501.0,,11856133.0,11856235.0,ok,4406.0,5179.0,632.0,1038.0,,240364.0,240332.0,240332.0,,240164.0,240164.0,240164.0,,-32.0,0.0,1007465396.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11350057,11950419.0,11950057.0,12050057.0,11950555.0,11954841.0,,11955468.0,11955569.0,ok,4286.0,5049.0,627.0,498.0,,240368.0,240368.0,240368.0,,240164.0,240164.0,240164.0,,0.0,0.0,655135397.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11450057,12050941.0,12050057.0,12150057.0,12051081.0,12055480.0,,12056154.0,12056257.0,ok,4399.0,5213.0,674.0,1024.0,,240404.0,240376.0,240376.0,,240164.0,240164.0,240164.0,,-28.0,0.0,1322549491.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11550057,12150939.0,12150057.0,12250057.0,12151079.0,12155360.0,,12155994.0,12156104.0,ok,4281.0,5055.0,634.0,1022.0,,240412.0,240320.0,240320.0,,240164.0,240164.0,240164.0,,-92.0,0.0,4228665076.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11650057,12250954.0,12250057.0,12350057.0,12251096.0,12255501.0,,12256133.0,12256235.0,ok,4405.0,5179.0,632.0,1039.0,,240364.0,240328.0,240328.0,,240164.0,240164.0,240164.0,,-36.0,0.0,604802540.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11750057,12350955.0,12350057.0,12450057.0,12351097.0,12355379.0,,12356012.0,12356123.0,ok,4282.0,5057.0,633.0,1040.0,,240356.0,240308.0,240308.0,,240164.0,240164.0,240164.0,,-48.0,0.0,772578730.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,11850057,12450953.0,12450057.0,12550057.0,12451094.0,12455495.0,,12456166.0,12456269.0,ok,4401.0,5213.0,671.0,1037.0,,240348.0,240312.0,240312.0,,240164.0,240164.0,240164.0,,-36.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12050057,12650954.0,12650057.0,12750057.0,12651095.0,12655384.0,,12656017.0,12656132.0,ok,4289.0,5063.0,633.0,1038.0,,240348.0,240356.0,240356.0,,240164.0,240164.0,240164.0,,8.0,0.0,1007465396.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12150057,12750954.0,12750057.0,12850057.0,12751096.0,12755501.0,,12756133.0,12756235.0,ok,4405.0,5179.0,632.0,1039.0,,240392.0,240356.0,240356.0,,240164.0,240164.0,240164.0,,-36.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12250057,12850955.0,12850057.0,12950057.0,12851096.0,12855379.0,,12856007.0,12856120.0,ok,4283.0,5052.0,628.0,1039.0,,240396.0,240356.0,240356.0,,240164.0,240164.0,240164.0,,-40.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12350057,12950955.0,12950057.0,13050057.0,12951097.0,12955506.0,,12956137.0,12956239.0,ok,4409.0,5182.0,631.0,1040.0,,240392.0,240364.0,240364.0,,240164.0,240164.0,240164.0,,-28.0,0.0,437026350.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12450057,13050954.0,13050057.0,13150057.0,13051096.0,13055379.0,,13056012.0,13056123.0,ok,4283.0,5058.0,633.0,1039.0,,240408.0,240380.0,240380.0,,240164.0,240164.0,240164.0,,-28.0,0.0,1422204966.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12650057,13250915.0,13250057.0,13350057.0,13251054.0,13255454.0,,13256127.0,13256230.0,ok,4400.0,5212.0,673.0,997.0,,240416.0,240288.0,240288.0,,240164.0,240164.0,240164.0,,-128.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12750057,13350954.0,13350057.0,13450057.0,13351096.0,13355384.0,,13356017.0,13356132.0,ok,4288.0,5063.0,633.0,1039.0,,240324.0,240288.0,240288.0,,240164.0,240164.0,240164.0,,-36.0,0.0,1007465396.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12850057,13450956.0,13450057.0,13550057.0,13451097.0,13455501.0,,13456133.0,13456235.0,ok,4404.0,5177.0,632.0,1040.0,,240324.0,240292.0,240292.0,,240164.0,240164.0,240164.0,,-32.0,0.0,4228665076.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,12950057,13550955.0,13550057.0,13650057.0,13551096.0,13555379.0,,13556007.0,13556120.0,ok,4283.0,5052.0,628.0,1039.0,,240328.0,240272.0,240272.0,,240164.0,240164.0,240164.0,,-56.0,0.0,2152616180.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13050057,13650419.0,13650057.0,13750057.0,13650555.0,13654968.0,,13655594.0,13655696.0,ok,4413.0,5175.0,626.0,498.0,,240308.0,240308.0,240308.0,,240164.0,240164.0,240164.0,,0.0,0.0,957132539.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13150057,13750955.0,13750057.0,13850057.0,13751096.0,13755379.0,,13756012.0,13756123.0,ok,4283.0,5057.0,633.0,1039.0,,240344.0,240360.0,240360.0,,240164.0,240164.0,240164.0,,16.0,0.0,3421808403.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13250057,13850419.0,13850057.0,13950057.0,13850555.0,13854964.0,,13855590.0,13855692.0,ok,4409.0,5171.0,626.0,498.0,,240400.0,240400.0,240400.0,,240164.0,240164.0,240164.0,,0.0,0.0,2232977108.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13350057,13950943.0,13950057.0,14050057.0,13951083.0,13955367.0,,13955998.0,13956110.0,ok,4284.0,5055.0,631.0,1026.0,,240436.0,240408.0,240408.0,,240164.0,240164.0,240164.0,,-28.0,0.0,4218726870.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13450057,14050955.0,14050057.0,14150057.0,14051096.0,14055501.0,,14056133.0,14056235.0,ok,4405.0,5178.0,632.0,1039.0,,240444.0,240408.0,240408.0,,240164.0,240164.0,240164.0,,-36.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13550057,14150953.0,14150057.0,14250057.0,14151095.0,14155379.0,,14156012.0,14156123.0,ok,4284.0,5059.0,633.0,1038.0,,240444.0,240388.0,240388.0,,240164.0,240164.0,240164.0,,-56.0,0.0,229272804.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13750057,14350921.0,14350057.0,14450057.0,14351061.0,14355466.0,,14356140.0,14356243.0,ok,4405.0,5219.0,674.0,1004.0,,240432.0,240352.0,240352.0,,240164.0,240164.0,240164.0,,-80.0,0.0,268345112.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,13950057,14550941.0,14550057.0,14650057.0,14551081.0,14555360.0,,14555994.0,14556104.0,ok,4279.0,5053.0,634.0,1024.0,,240380.0,240316.0,240316.0,,240164.0,240164.0,240164.0,,-64.0,0.0,1322549491.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,14050057,14650954.0,14650057.0,14750057.0,14651096.0,14655501.0,,14656133.0,14656235.0,ok,4405.0,5179.0,632.0,1039.0,,240360.0,240324.0,240324.0,,240164.0,240164.0,240164.0,,-36.0,0.0,4292604838.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,14150057,14750955.0,14750057.0,14850057.0,14751097.0,14755379.0,,14756012.0,14756123.0,ok,4282.0,5057.0,633.0,1040.0,,240360.0,240324.0,240324.0,,240164.0,240164.0,240164.0,,-36.0,0.0,1007465396.0,0.0,True,False,False
0,Battery_Active_Power_Set_Response_any-to-80_100-dense_bow-v501,14250057,14850955.0,14850057.0,14950057.0,14851097.0,14855501.0,,14856133.0,14856235.0,ok,4404.0,5178.0,632.0,1040.0,,240372.0,240348.0,240348.0,,240164.0,240164.0,240164.0,,-24.0,0.0,268345112.0,0.0,True,False,False
