OW_events;label
[57 60];0
[57 60];0
[31 34];0
[57 60 57 60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[];0
[];0
[38 35];0
[57 60 57 60];0
[220 217 220];0
[40 43];0
[57 60 57 60];0
[57 60];0
[31];0
[57 60];0
[];0
[];0
[];0
[118 121 118 121];0
[27];0
[60];0
[57 60];0
[];0
[40];0
[38];0
[121];0
[57];0
[60 57 60];0
[57 60];0
[43 40];0
[44 66 69];0
[60];0
[];0
[];0
[];0
[35 38 57 60];0
[66];0
[40 43 40 43];0
[66];0
[60 57 60];0
[57 60];0
[57 60];0
[118];0
[35 57 60 38];0
[61 64];0
[57];0
[];0
[57 60];0
[57];0
[27];0
[220 217  57 220  60];0
[];0
[31 34];0
[57 60];0
[44 66];0
[40 43];0
[];0
[60 57 60];0
[57 60 57 29 60 57];0
[121];0
[57 60];0
[69];0
[57 60];0
[60];0
[57 60];0
[43];0
[122 125];0
[47];0
[38 34 31];0
[];0
[34 31];0
[34];0
[31];0
[69];0
[43];0
[43 40];0
[57 60];0
[57 60 57];0
[60 57 60];0
[];0
[57 60];0
[122 125 122 125];0
[];0
[43 40];0
[118 121];0
[60 57 60 30 57];0
[57 60];0
[];0
[57];0
[57 60];0
[57 60];0
[57 60];0
[38];0
[34 31];0
[109  25  66  12];1
[57 60];0
[57 60];0
[31];0
[204 207];0
[57 60];0
[43 40];0
[60 57];0
[40 43];0
[66];0
[];0
[57 60];0
[66];0
[57 60];0
[40 43];0
[40];0
[60];0
[57 60];0
[35 60 38 35 57 60];0
[57 60];0
[57];0
[];0
[51 14  5];0
[69];0
[64 47 44 61];0
[57];0
[36 27 30];0
[57 60];0
[69];0
[57];0
[57 60];0
[38 35 38 35];0
[69 31];0
[60];0
[57 60];0
[30];0
[ 40 118  43 121  40];0
[];0
[69];0
[57 60];0
[57 60];0
[30 57 60];0
[31 34];0
[ 43 118  60 122];0
[40 43];0
[57 60];0
[34 31];0
[57 60];0
[57 60];0
[31];0
[57 60];0
[47 64 44 61 64 61];0
[];0
[57 60];0
[60 57 60];0
[57 60 57];0
[122 125];0
[60 57 60 57 60];0
